smallRNA	logFC_Tumour_Normal	CI.L_Tumour_Normal	CI.R_Tumour_Normal	AveExpr_Tumour_Normal	t_Tumour_Normal	P.Value_Tumour_Normal	adj.P.Val_Tumour_Normal	B_Tumour_Normal
URS0000A90C8C_GR_chr16_2155025_2155104_80_-	1.2093695557999196	0.154384170013397	2.264354941586442	5.820240554075947	2.4400645705140924	0.027355954773218463	0.06149211037131772	-3.9920944935486644
hsa_piR_016658_DQ592931	0.8196271356527958	0.10188618122645288	1.5373680900791387	2.6817990063524304	2.403527476334058	0.0275292529659209	0.061624256872262945	-3.9512323702148127
URS00000692DE_GR_chr1_173864144_173864224_81_-	0.87742248057328	0.10898438581403158	1.6458605753325284	4.167990267910641	2.4032578056585447	0.027544404977834395	0.061624256872262945	-4.0036328092008
URS000069573D_GR_chr1_173864146_173864222_77_-	0.87742248057328	0.10898438581403158	1.6458605753325284	4.167990267910641	2.4032578056585447	0.027544404977834395	0.061624256872262945	-4.0036328092008
URS000075C4DE_GR_chr1_40754355_40754446_92_+	-0.6890955400404426	-1.2927590524915966	-0.08543202758928858	12.220250750219886	-2.40261953293246	0.02758029880022827	0.061624256872262945	-3.9930560953723364
URS0000EFBB0B_GR_chr1_40754370_40754434_65_+	-0.6889000546128035	-1.2925298726427847	-0.08527023658282229	12.218191191147756	-2.4020720234431745	0.027611123378713097	0.061624256872262945	-3.9941195658287874
URS00006100A0_GR_chr9_114209434_114209519_86_+	1.3954794857324009	0.17751120877186866	2.613447762692933	5.061574419447654	2.462167703421266	0.027705564691120194	0.06165961844023771	-3.9699648562078758
URS000075AC6B_GR_chr9_114209434_114209529_96_+	1.3954794857324009	0.17751120877186866	2.613447762692933	5.061574419447654	2.462167703421266	0.027705564691120194	0.06165961844023771	-3.9699648562078758
URS0000EFE91C_GR_chr11_111513450_111513505_56_+	-0.8533275845361352	-1.603088823764549	-0.10356634530772135	1.4755293036101735	-2.3954840903904198	0.02798456007729797	0.062192315525893084	-3.871029072529598
URS000066697F_GR_chrX_70396279_70396375_97_+	0.764823628227675	0.09040198849008829	1.4392452679652616	1.2741246405898372	2.3868783785014807	0.028479498667307663	0.06320273466620328	-3.9880767971924427
URS0000188F7D_GR_chr7_148963315_148963407_93_+	0.7152951845016409	0.083623818249701	1.3469665507535806	2.8995658271747815	2.3833871930354573	0.02868261200781214	0.0635635850851091	-3.9956657025810522
URS000031EDF0_GR_chr17_76561108_76561193_86_+	-1.0399471760774812	-1.9593018109386644	-0.12059254121629803	5.790094501437064	-2.3945530933922425	0.02899572340036455	0.06407646481010137	-4.056370998594684
URS0000634240_GR_chr17_76561109_76561192_84_+	-1.0399471760774812	-1.9593018109386644	-0.12059254121629803	5.790094501437064	-2.3945530933922425	0.02899572340036455	0.06407646481010137	-4.056370998594684
hsa_piR_018780_DQ595807	-1.0812019684676102	-2.03908747295707	-0.12331646397815055	5.6845300971620585	-2.3918909033233113	0.029324629687314398	0.06471215749563472	-4.0632436155820795
URS000012A1DD_GR_chr1_1167124_1167145_22_+	0.940475096154872	0.10560315118329389	1.7753470411264503	1.1927370872797247	2.3709801791577942	0.029415450767459484	0.06482140766031451	-3.9744116310859856
URS00006744D5_GR_chr6_27091742_27091813_72_+	1.135471324834941	0.12845949572900572	2.1424831539408764	3.101782686526612	2.389404842551885	0.029470109592688268	0.06485077412472355	-4.023566831747197
URS0000669010_GR_chr8_11035206_11035302_97_-	-0.7054555682059316	-1.3324341519632736	-0.07847698444858964	1.959223175523928	-2.3681949462181784	0.029582351981844657	0.06491567868463534	-3.9746177351397636
URS0000EFF26D_GR_chr8_11035220_11035279_60_-	-0.7054555682059316	-1.3324341519632736	-0.07847698444858964	1.959223175523928	-2.3681949462181784	0.029582351981844657	0.06491567868463534	-3.9746177351397636
URS000032F804_GR_chr17_49192528_49192600_73_+	0.8244776527192759	0.08849784600371557	1.5604574594348362	5.487286848417176	2.357835383757682	0.03021092781498602	0.06620243818675009	-4.102140225527009
URS0000EFDB7B_GR_chr11_57641211_57641273_63_+	-0.9172987950519174	-1.7369544496355078	-0.097643140468327	4.001820487015299	-2.355482459248787	0.030355420403054008	0.06642629653053242	-4.112109025361136
URS0000682FB0_GR_chr20_18329006_18329102_97_+	0.7288507318623978	0.07595717415083658	1.381744289573959	2.9772274211176804	2.34961497616141	0.030718554702874823	0.06712731522118467	-4.08630333950088
URS00006C133C_GR_chr6_28758364_28758435_72_-	0.811867688048173	0.08439359485683007	1.539341781239516	1.7545476575063772	2.3489199471598705	0.030761836919848445	0.06712840351494048	-3.968865088819589
URS00005FF45E_GR_chr1_65058441_65058462_22_-	-0.6923859595398696	-1.3137870514978864	-0.07098486758185263	10.845196501251603	-2.3451829666826676	0.030995529992663425	0.06751049617890734	-4.147338946883744
URS000044730B_GR_chr5_181173650_181173724_75_+	0.7910131085392136	0.08096391455666829	1.5010623025217589	2.5554353309189657	2.344745616498461	0.031022987727847156	0.06751049617890734	-4.077605736347625
URS0000514CEC_GR_chr21_8258710_8258726_17_+	-0.8708563699016336	-1.6534028113160986	-0.08830992848716857	2.5204690986884457	-2.342269713116114	0.031178857958936396	0.06775571764206538	-4.086981372418419
URS000000A699_GR_chr11_10509189_10509257_69_-	0.7808810158400297	0.07817974820120877	1.4835822834788506	3.0711707678531046	2.338915966167492	0.03139115683200806	0.06812271793834114	-4.110351254741394
URS00001D9AFB_GR_chr16_14285893_14285964_72_+	1.6559212367664466	0.16890605156086136	3.142936421972032	4.3426001771822484	2.396321598857095	0.031643905967427347	0.06857636528023965	-4.078789346442319
URS0000EFCA8E_GR_chr17_48037173_48037232_60_-	-0.5994884922638812	-1.1420309357847662	-0.056946048742996136	6.697419718410173	-2.3256674929329657	0.03224304705729158	0.06977840114881446	-4.207342176737855
URS00006A0932_GR_chr17_48037161_48037247_87_-	-0.599360647628318	-1.1419759124129862	-0.056745382843649717	6.6992125970739895	-2.3248594820749178	0.0322956930115784	0.0697960638225434	-4.20886100228198
URS000019907A_GR_chr1_40757300_40757322_23_+	-0.6612324777529732	-1.261258168229018	-0.06120678727692841	6.801924900662524	-2.3194489698973797	0.032650281110219705	0.07046532470692532	-4.235515318325495
URS00002E131D_GR_chrX_85903639_85903662_24_-	-0.7612122037210641	-1.4541673273481064	-0.06825708009402198	1.61090976547057	-2.312070767651989	0.03313966338889415	0.07142325804556995	-4.020301344206909
URS000075BF8B_GR_chrX_74218547_74218618_72_-	-0.6889483150811162	-1.3178986966573585	-0.05999793350487381	3.6845272554748383	-2.305529843206561	0.033579203521092046	0.07202975986995233	-4.173044761083057
URS000069DBBB_GR_chrX_74218548_74218618_71_-	-0.6889483150811162	-1.3178986966573585	-0.05999793350487381	3.6845272554748383	-2.305529843206561	0.033579203521092046	0.07202975986995233	-4.173044761083057
URS00006DFBDB_GR_chr11_57641201_57641283_83_+	-0.8714040897498725	-1.6671122415080433	-0.07569593799170182	4.313632052816767	-2.3049753079155413	0.03361671543322265	0.07202975986995233	-4.214264627468146
URS0000718DAA_GR_chr9_136670608_136670680_73_+	-0.782097549328034	-1.496315156292078	-0.06787994236398998	9.00716968135769	-2.3047873602850992	0.03362943810708721	0.07202975986995233	-4.26626739451237
URS0000759B6D_GR_chr9_136670602_136670686_85_+	-0.78193735245579	-1.496184031143256	-0.06769067376832394	9.007259129049602	-2.30422147947905	0.03366777109241439	0.07202975986995233	-4.267300141043046
URS0000EFBB94_GR_chr9_136670615_136670674_60_+	-0.7815557785156653	-1.495736374339185	-0.0673751826921456	9.00629483940191	-2.3033101579603055	0.033729589688150104	0.07202975986995233	-4.268984092010032
URS0000679BF3_GR_chr6_28789770_28789841_72_-	0.806436663389057	0.06945957017433757	1.5434137566037762	1.9754649205292334	2.303121054557735	0.033742430531813236	0.07202975986995233	-4.063174065669589
URS000075C92B_GR_chr10_8611534_8611557_24_+	0.6777478848860192	0.0580877911420532	1.2974079786299852	3.8399076105295546	2.302052020223779	0.03381510747243033	0.07208682557641737	-4.188124023499162
URS0000EFF427_GR_chrX_74218556_74218608_53_-	-0.6871809697393902	-1.3163770576125562	-0.057984881866224414	3.682742162811798	-2.2987174946303583	0.034042735904485776	0.07247361280073024	-4.185484372204186
URS00006C2A6C_GR_chr11_33004250_33004345_96_-	0.7218956351054655	0.05945300760697203	1.384338262603959	2.8978768103318364	2.2936472971266886	0.034391575784294005	0.07311704933002343	-4.1831897326446565
URS00006E64C2_GR_chr6_26577104_26577192_89_+	0.6513383289722232	0.0529747565246278	1.2497019014198187	3.3631405952477014	2.291089104484433	0.03456884108863944	0.07323983193827469	-4.207521379296994
URS00001DFE3F_GR_chr11_111513438_111513517_80_+	-0.8243089118313364	-1.5816726516501243	-0.06694517201254846	1.508948123613855	-2.2907936852888398	0.034589366135284606	0.07323983193827469	-4.061462479305378
URS000075E7C8_GR_chr11_111513439_111513515_77_+	-0.8243089118313364	-1.5816726516501243	-0.06694517201254846	1.508948123613855	-2.2907936852888398	0.034589366135284606	0.07323983193827469	-4.061462479305378
URS00001230A0_GR_chr1_65058442_65058462_21_-	-0.6808287722222701	-1.3072806641566865	-0.05437688028785359	10.750770973173616	-2.287445031799761	0.03482281459976869	0.07363476564290711	-4.256007414450696
URS00008F213D_GR_chr11_10509188_10509256_69_-	0.7639339010812924	0.060113940129869814	1.467753862032715	3.0583653666953654	2.284518578609927	0.03502802544167052	0.0739690066190862	-4.210054499966779
hsa_piR_020541_DQ598252	1.1399529185600277	0.08841319504339173	2.1914926420766636	2.7782684655824745	2.2972558808877324	0.03536619781867633	0.07451214908678622	-4.1608557121221725
URS000029E173_GR_chrX_74287325_74287346_22_-	-0.6756601083638842	-1.2995139923220904	-0.05180622440567795	3.006495293016945	-2.2795330122415036	0.035380211006791416	0.07451214908678622	-4.1861258400232
URS0000A98AD5_GR_chr1_44778390_44778456_67_+	0.6506762431681916	0.04902616370019708	1.2523263226361863	3.2030244882272725	2.2762578832499964	0.03561335263661685	0.07484354911076846	-4.227093168855836
URS00000674BE_GR_chr19_4724621_4724713_93_-	1.0159201018017376	0.07675376587937599	1.9550864377240993	2.3989324039479984	2.282981645212974	0.03563297080034675	0.07484354911076846	-4.182835529492594
URS00006C14B2_GR_chr6_27541775_27541856_82_-	0.6917446813723314	0.05159617660324034	1.3318931861414223	2.9827546063521537	2.274393387398781	0.03574671271436165	0.07498207519897518	-4.18317953134283
hsa_piR_001168_DQ571524	0.7598079978606624	0.05576594175681149	1.4638500539645134	2.7626412880458346	2.2714634284557143	0.035957216170225056	0.07532292679717371	-4.13184499714205
URS0000416117_GR_chr1_167715488_167715559_72_-	1.0636151864032781	0.07846256466092838	2.048767808145628	5.604810632954331	2.291199537819327	0.03605455074510178	0.07542612015875291	-4.261860698880373
URS000040478E_GR_chr1_44778390_44778458_69_+	0.6454479786930691	0.04664359647925864	1.2442523609068796	3.2277900955959056	2.2686984059222377	0.03615692209204987	0.07552537936984378	-4.241563303379021
URS000053336F_GR_chr16_2155023_2155105_83_-	1.2597736501721286	0.09366105160328497	2.425886248740972	7.955786113838386	2.321572140524287	0.03619826978083016	0.07552537936984378	-4.279504635013888
URS0000493225_GR_chr14_20633006_20633077_72_+	0.783603995227609	0.05585183706709962	1.5113561533881184	2.439502958301217	2.266280335051917	0.036332410407075307	0.075635534816173	-4.222750046479549
URS00001D4EE9_GR_chr6_28817235_28817306_72_-	0.8380216832260947	0.059444613213501696	1.6165987532386876	1.5652014071252727	2.265448205899601	0.0363929832123677	0.075635534816173	-4.1087381267130585
URS000024463E_GR_chr1_207802450_207802472_23_-	0.6870985689240898	0.048728516035390745	1.325468621812789	5.281727525808813	2.2654111280720026	0.036395684376169926	0.075635534816173	-4.27685895169453
URS000014D9C1_GR_chr1_1167160_1167181_22_+	0.6631704800882572	0.04665710857247829	1.279683851604036	5.482774136541945	2.2640352088593283	0.03649605303515639	0.07573314620913267	-4.293930095653721
URS00000C18F2_GR_chr1_167714725_167714796_72_+	1.0505441677908633	0.0744251941977534	2.026663141383973	4.548664381508223	2.2806555703759797	0.03653919163818574	0.07573314620913267	-4.249565482568731
URS00001F1DA8_GR_chr9_136670653_136670674_22_+	-0.7820890057791914	-1.509821633285264	-0.05435637827311868	8.831262704733813	-2.2619595010212343	0.03664795371298415	0.07585836329244344	-4.345809946119926
URS00003D1AE3_GR_chr13_50049167_50049188_22_-	0.6174094438170079	0.04036882866623315	1.1944500589677827	3.414215282549541	2.2519947655565327	0.03738535216052361	0.07728276355712985	-4.275828070563856
URS0000247F78_GR_chr13_50049026_50049048_23_-	0.6688890398676124	0.04237221799487856	1.2954058617403463	6.07184921147584	2.247097074858743	0.03775279153562243	0.07793964463077842	-4.336569438804922
URS00002B4CE5_GR_chr19_4724635_4724707_73_-	1.0194208904357316	0.06450638479422366	1.9743353960772394	2.3816007349658195	2.253822097730636	0.03781887628817513	0.07797347818153322	-4.233161465409893
URS0000415026_GR_chr15_65869062_65869133_72_-	0.7406615865357473	0.04535697489326229	1.4359661981782323	8.36218225972919	2.2420495272714684	0.03813496297052346	0.07852199068340067	-4.38499128185542
URS00007E4C77_GR_chr9_136670652_136670674_23_+	-0.768044468333505	-1.490271995921313	-0.04581694074569698	8.866026778292083	-2.2382717785170354	0.03842332694049004	0.07901205762729865	-4.38849854221905
URS0000A32854_GR_chr11_10509189_10509256_68_-	0.7493252221344839	0.04205384211694119	1.4565966021520267	3.0226585047600967	2.229896764207838	0.03906980241034764	0.08020902259556338	-4.307848896194919
URS0000502C74_GR_chr16_636736_636806_71_-	0.7945124614689631	0.04442626123983373	1.5445986616980925	4.730267988723016	2.2294104293505397	0.03910764964028425	0.08020902259556338	-4.322038280778418
URS000039E12D_GR_chr11_57641198_57641286_89_+	-0.8392271515720697	-1.6324623470977784	-0.04599195604636108	4.350214221568731	-2.2267837404579187	0.039312647314734515	0.08052420840315724	-4.356381320676691
URS00002222F7_GR_chr1_204506527_204506598_72_+	0.7410554609256641	0.04011323050057691	1.4419976913507513	5.2357390558678185	2.2251996173302917	0.03943675743350938	0.08067310614494944	-4.333824485465389
URS00006F04EF_GR_chr7_93482760_93482855_96_-	-0.8158418356472756	-1.5878184527721235	-0.04386521852242775	1.7578066507613241	-2.224345863694223	0.03950379556841805	0.08070070922218905	-4.254513920804765
URS00006DA515_GR_chr6_27295433_27295504_72_+	0.7971722537552575	0.042648623153430765	1.551695884357084	5.835810579894037	2.223718551830633	0.03955312007129597	0.08070070922218905	-4.353505315327113
URS000069B369_GR_chr11_3663815_3663911_97_-	0.7308650132843084	0.037343061506268094	1.4243869650623489	2.7332978221811177	2.218081252726984	0.03999892593990353	0.08147198436095003	-4.296275369136865
URS0000EFE138_GR_chr9_114209448_114209506_59_+	1.1614078968436528	0.06020249848681902	2.2626132952004863	3.8738743837157132	2.2466425651476865	0.040034990402990744	0.08147198436095003	-4.313080797019518
URS00001D4EE9_GR_chr6_28802800_28802870_71_-	0.8108525229769534	0.040128555346411465	1.5815764906074954	1.591538315539664	2.214335886344893	0.04029767013636737	0.08190031663725442	-4.199745015294749
URS0000EFD7D6_GR_chr7_93482783_93482840_58_-	-0.8102947260420357	-1.5818205813063364	-0.038768870777735054	1.7548748430324594	-2.2105127201233463	0.04060473850159909	0.08241763869212028	-4.2791142763588095
URS000005AEAB_GR_chr16_22195711_22195792_82_-	0.7881192537451067	0.03653017914688472	1.5397083283433286	5.622517178282825	2.2070489721823305	0.04088479788099682	0.08278869866257045	-4.398297736212562
URS00004BCD9C_GR_chr13_50049027_50049048_22_-	0.6586660478806659	0.03050082616405969	1.286831269597272	6.0138601569196455	2.206946880894573	0.04089307932663614	0.08278869866257045	-4.40654966424276
URS000072540A_GR_chr16_3191989_3192060_72_+	1.0536389194709992	0.04584290821809289	2.0614349307239053	1.6022096331642885	2.204576096538285	0.04144300334076514	0.08379390752791302	-4.248778069562075
URS00002FDD5B_GR_chr13_91350618_91350641_24_+	0.8207189596686355	0.034045812596989244	1.6073921067402819	5.33859913461787	2.1958396924267714	0.041803347819626115	0.0843789833313096	-4.393392531782858
URS00006E3D71_GR_chr1_28578749_28578822_74_-	0.6059465094381125	0.025019569227652694	1.1868734496485722	6.410628756851341	2.195397987155196	0.04183992927454357	0.0843789833313096	-4.423358846501115
URS000075A722_GR_chr1_28578743_28578822_80_-	0.605724788056607	0.024682399542870104	1.1867671765703438	6.410805017007551	2.1941586231515835	0.04194272898573334	0.08447771730245907	-4.425565779182608
URS000022DD4A_GR_chr1_204506527_204506599_73_+	0.7115070659504772	0.027969022246456476	1.395045109654498	5.314255694069434	2.190872060902196	0.04221645987616622	0.08492003275090358	-4.396832451929377
URS000067474D_GR_chr11_59556429_59556501_73_+	0.6858477158255525	0.026318464646604256	1.3453769670045008	4.051632494170591	2.1887397506154986	0.04239493264240237	0.08516984547494151	-4.390988382612808
URS00004E6E4D_GR_chr17_8226661_8226691_31_-	0.6333013900013347	0.023000410299140683	1.2436023697035288	5.544307966950267	2.184071565972663	0.0427880786356925	0.0858497383368306	-4.4144906685486305
URS0000009B16_GR_chr16_3182633_3182704_72_-	1.109575743231675	0.038684330912162945	2.180467155551187	2.2968868804230156	2.1956325406012533	0.04313562267334115	0.08643651593163763	-4.325802822041165
URS00002075FA_GR_chr13_91350618_91350640_23_+	0.8103348603678056	0.027599275104381316	1.5930704456312297	5.314395477829655	2.1789633968265534	0.043222113648549235	0.08649935754409918	-4.422557173534219
URS0000868523_GR_chr16_636738_636806_69_-	0.7819830015672329	0.02421777637857081	1.5397482267558948	4.684435966363819	2.172016561237284	0.04381886364430405	0.08757792450532333	-4.424061514196255
URS000017EE98_GR_chr3_160404745_160404825_81_+	0.6624839413168155	0.019979771351157583	1.3049881112824735	5.265659565587665	2.170200681391467	0.043976093296604554	0.08757792450532333	-4.445566283696268
URS0000EFDFC2_GR_chr3_160404753_160404818_66_+	0.6624839413168155	0.019979771351157583	1.3049881112824735	5.265659565587665	2.170200681391467	0.043976093296604554	0.08757792450532333	-4.445566283696268
URS000014D40F_GR_chr17_38869292_38869363_72_-	1.0196758484554405	0.03093114460454327	2.0084205523063376	3.1694646384322334	2.1809813668482465	0.04398432409827583	0.08757792450532333	-4.348020373203989
URS000028FD1A_GR_chr8_11035221_11035242_22_-	-0.6426362765276719	-1.2680565828188783	-0.017215970236465372	1.8997501600053683	-2.1626874024121148	0.04463215093682257	0.08875518988577265	-4.341039162037242
URS000037D0FB_GR_chr6_27545689_27545770_82_+	0.6655117084893873	0.01751869825106922	1.3135047187277054	2.7507541073765283	2.1616524528487013	0.04472322207460557	0.08882371574057739	-4.366409804533847
URS000056BFD0_GR_chr13_50048973_50049061_89_-	0.661905244421563	0.016559530406325518	1.3072509584368004	4.969874870318759	2.158757616247297	0.04497886020738918	0.08921849768064932	-4.454435599996387
URS000030476B_GR_chr16_3172050_3172121_72_+	1.0156304185726324	0.024456476517527026	2.0068043606277377	1.644091742632932	2.1604195102564936	0.04517521935286027	0.08949484743009818	-4.33746694936227
URS0000EFEAE6_GR_chr16_69933103_69933125_23_+	-0.6975540643586347	-1.378797016403076	-0.016311112314193243	3.543410916651105	-2.1551442401898586	0.04529982915840013	0.08960531009985762	-4.431812427055456
URS0000EFBE70_GR_chr1_198858886_198858947_62_-	0.7279315697325242	0.016403447539684257	1.439459691925364	5.371766619101934	2.153272410296155	0.04546692342709746	0.08960531009985762	-4.483317513894953
URS0000584589_GR_chr13_50048977_50049057_81_-	0.6605212333033261	0.014837659362065603	1.3062048072445867	4.969128691014952	2.153116532823884	0.04548086369711103	0.08960531009985762	-4.464349700385639
URS0000EFE46D_GR_chr13_50048983_50049048_66_-	0.6604216778218888	0.014806123095998713	1.3060372325477787	4.968965368790239	2.153018818187518	0.04548960440465567	0.08960531009985762	-4.464520083531571
URS00000980C2_GR_chr1_40757300_40757323_24_+	-0.6066361069085788	-1.1998591458673733	-0.013413067949784474	7.182377020239205	-2.1523393084119404	0.04555043002207169	0.08960531009985762	-4.54067038161668
URS00002901EC_GR_chr6_26311196_26311267_72_-	0.7484227042724134	0.016459954945330146	1.4803854535994967	7.923604638874865	2.15208026476188	0.04557363764161018	0.08960531009985762	-4.544111127664786
URS0000EFD26A_GR_chr14_100109672_100109739_68_+	0.992101664444835	0.021581204661500153	1.96262212422817	5.868235844085058	2.1683149566855184	0.04567070945086923	0.08968378364006735	-4.479571607243077
URS000026261D_GR_chr16_69933103_69933124_22_+	-0.6946632027314585	-1.3747585751829976	-0.01456783027991937	3.5381233354536175	-2.1498341892438515	0.045775316875432	0.089776840221941	-4.441164380626342
URS000071B780_GR_chr14_100109655_100109753_99_+	0.9918085674252097	0.020233818003865145	1.9633833168465542	5.89263331846569	2.1653221514261363	0.045934792546265174	0.0899238588790258	-4.485085675757992
URS0000086DBC_GR_chr1_30968168_30968195_28_-	-0.9689341790632553	-1.9183979080673073	-0.019470450059203226	2.705440776276954	-2.1537797055393346	0.04596490428360656	0.0899238588790258	-4.409412991789887
URS0000EFD2C8_GR_chr7_93482819_93482840_22_-	-0.790500129758752	-1.5660356802787194	-0.014964579238784581	1.6524337390432555	-2.145362700592265	0.046179253388914036	0.09019814035085452	-4.387974761985156
URS000033EC0B_GR_chr6_27545685_27545770_86_+	0.6597582711945063	0.0123058121226014	1.307210730266411	2.753060260611786	2.1447538180936396	0.04623450894371347	0.09019814035085452	-4.396010698283925
URS000020CB8F_GR_chr14_20609338_20609409_72_-	1.0182210941264596	0.018963270768010188	2.017478917484909	3.9278518452875555	2.159298452123584	0.04627756722908725	0.09019814035085452	-4.455463459253425
URS0000417A0F_GR_chr17_38867645_38867716_72_+	0.9913876243270594	0.01798878404374482	1.9647864646103739	5.144984188111078	2.1582453275579536	0.046371705292253276	0.09026948586047816	-4.460996733389832
hsa_piR_009295_DQ582567	0.8234667226466397	0.012827879230792205	1.634105566062487	4.581460696823834	2.138056286281279	0.04684630703232892	0.09108036646062463	-4.469725536175284
URS0000EFDE70_GR_chr17_7223307_7223364_58_-	0.6725803103381152	0.008929317679976623	1.3362313029962536	3.3922394428222002	2.1330689390553332	0.047306682122026336	0.09186161417012292	-4.487685260846451
URS000075B70E_GR_chr14_100109715_100109739_25_+	0.9752035205154979	0.010672191709852341	1.9397348493211433	5.789330178538355	2.1425307444570816	0.0477975302778611	0.09270003090972073	-4.519716017629024
URS0000704D62_GR_chr6_71403556_71403616_61_-	-1.193324552504757	-2.3766716834814003	-0.009977421528114094	12.581010693464748	-2.159582605930106	0.048339417028209444	0.09363524113242051	-4.457329882938383
URS0000148B91_GR_chr14_100109715_100109737_23_+	0.9462719067163574	0.001415242181607268	1.8911285712511074	5.3815880382336765	2.1222578892774147	0.04969649161157965	0.09614524702659491	-4.543467658863689
URS0000EFE9B8_GR_chr1_40757299_40757360_62_+	-0.5984890224278301	-1.2007491087033582	0.0037710638476979863	6.187809380818434	-2.0915709327814156	0.05130041679565913	0.09902567814544264	-4.624308417873854
URS00006D4A6F_GR_chr1_40757300_40757358_59_+	-0.5983519390493548	-1.2006557216291913	0.0039518435304816135	6.185733750191189	-2.090940154503776	0.051363422864783445	0.09902567814544264	-4.625307759233474
URS000054DD16_GR_chr22_39315213_39315307_95_-	0.8363315140041472	-0.005569013264329459	1.678232041272624	3.3639891629173135	2.0908273435585487	0.051374698540720395	0.09902567814544264	-4.53768887193419
URS0000716D22_GR_chr6_71376966_71377025_60_-	-0.597034112118437	-1.1989858551238106	0.00491763088693653	6.194095739171875	-2.0875551616049335	0.05170274060049233	0.09949649923378505	-4.631638013495397
URS00005918D5_GR_chr22_46113745_46113766_22_+	-0.5780961059898129	-1.1611449468493857	0.004952734869759889	4.679673941869846	-2.086870973744462	0.05177157188381019	0.09949649923378505	-4.58265443814606
URS000075A5AC_GR_chr22_46113745_46113765_21_+	-0.577885747426178	-1.1608268183486619	0.005055323496305886	4.679257162778347	-2.086497264949231	0.05180920323390847	0.09949649923378505	-4.583295229777462
URS0000B4AE68_GR_chr22_11629695_11629788_94_+	1.030967291017963	-0.010603806138630212	2.0725383881745563	2.1749108776049737	2.093630662980616	0.052114202919108336	0.09995988310523347	-4.457177773327025
hsa_piR_020500_DQ598190	0.7765010065578843	-0.009391332928595841	1.5623933460443644	1.6208846969978774	2.0795983218768934	0.05250838590691145	0.1005929883857681	-4.433167527968243
URS000016A0BF_GR_chr6_71403593_71403616_24_-	-1.1703544044721035	-2.3575220431637343	0.016813234219527073	12.470084697029899	-2.111196956228551	0.052908840343585825	0.10123654938912946	-4.543215131813501
URS000075D43C_GR_chr1_40757284_40757372_89_+	-0.5906846847563259	-1.1901619362698646	0.008792566757212739	6.200857277569709	-2.073879381765296	0.053094463971735	0.10146798291309649	-4.655115938009726
URS00001B460B_GR_chr6_28607156_28607186_31_+	0.7730568819761539	-0.012399989921241139	1.558513753873549	1.6195785881362064	2.071522228439798	0.05333774872233054	0.10180891453203968	-4.446917235815592
URS000042B8BF_GR_chr6_28607156_28607185_30_+	0.7733705022397575	-0.013319219523792003	1.560060224003307	1.6043603921119338	2.0691149468374954	0.053587250840757536	0.10216087067940288	-4.450923367811154
URS0000759A5D_GR_chr14_101065300_101065378_79_+	-0.9112840615974327	-1.8389203157619587	0.016352192567093304	2.812978907324303	-2.0732966414864484	0.05372449280483952	0.1021742172252039	-4.559220827039587
URS00004D42DB_GR_chr14_101065301_101065377_77_+	-0.9112840615974327	-1.8389203157619587	0.016352192567093304	2.812978907324303	-2.0732966414864484	0.05372449280483952	0.1021742172252039	-4.559220827039587
URS0000361AEA_GR_chr6_71403594_71403616_23_-	-1.1743943789526536	-2.3719854462381567	0.02319668833284938	12.420260742524496	-2.1000460720952034	0.05401711208647841	0.10260635455651891	-4.562677467246106
URS0000744FA8_GR_chr2_158881659_158881730_72_-	0.7034805047540227	-0.014148010927743537	1.421109020435789	2.175062198705703	2.063254826902398	0.05419905264271098	0.10282746505007681	-4.51535099033521
hsa_piR_017458_DQ594126	-0.9273833043354305	-1.8751729195791662	0.020406310908305136	2.521478808321583	-2.0650601701994575	0.054582472146080564	0.10342982946521788	-4.555877197163141
URS00004F9744_GR_chr7_100093571_100093592_22_-	-0.6338083249632049	-1.2853742656965772	0.017757615770167323	11.61782726335348	-2.0473875387730662	0.05588751637924797	0.10560663010257262	-4.6663177033472
URS00000C85B2_GR_chr7_100093560_100093643_84_-	-0.6336678329791852	-1.2851266605987537	0.017790994640383362	11.61923794144419	-2.04727026592785	0.055900170893919444	0.10560663010257262	-4.6664748692079465
URS0000EFC8B7_GR_chr7_100093570_100093630_61_-	-0.6336423603323453	-1.285172222605191	0.01788750194050015	11.618802110325495	-2.0469647685207764	0.055933148257003094	0.10560663010257262	-4.667002807107368
URS000075DF00_GR_chr18_49489235_49489324_90_-	0.7394373336495867	-0.021854606604085225	1.5007292739032587	3.6983541579358725	2.044328262853601	0.05621848196239281	0.10601778629686817	-4.604190954041266
URS0000520742_GR_chr6_27532208_27532289_82_+	0.5854243786152082	-0.019778036297754764	1.1906267935281711	4.1278276024153175	2.035966567114455	0.05713214891292823	0.1076114545550833	-4.657298260029025
URS00002AB33E_GR_chr18_49489244_49489308_65_-	0.7349795889308517	-0.02623209656969494	1.4961912744313983	3.6905871544282527	2.0322181353818807	0.057546072485630706	0.1080729640672839	-4.624736468991957
URS00006ADC79_GR_chr18_49489245_49489308_64_-	0.7349795889308517	-0.02623209656969494	1.4961912744313983	3.6905871544282527	2.0322181353818807	0.057546072485630706	0.1080729640672839	-4.624736468991957
URS0000EFCF77_GR_chr14_101065313_101065367_55_+	-0.894080089215048	-1.8203506417524504	0.03219046332235442	2.7431002303226637	-2.0369557502458067	0.057583810044773316	0.1080729640672839	-4.618655189187279
