smallRNA	logFC_tumor_vs_normal	CI.L_tumor_vs_normal	CI.R_tumor_vs_normal	AveExpr_tumor_vs_normal	t_tumor_vs_normal	P.Value_tumor_vs_normal	adj.P.Val_tumor_vs_normal	B_tumor_vs_normal
URS00001230A0_GR_chr1_65058442_65058462_21_-	-0.6136538228867021	-1.2911478960877953	0.06384025031439111	10.65601120342346	-1.910261169025044	0.07302972608847876	0.14320182349314772	-4.907174119542793
URS0000EFE138_GR_chr9_114209448_114209506_59_+	1.0871916302239857	-0.11482549720935276	2.289208757657324	3.5844457223852904	1.927469268871083	0.07303379839765752	0.14320182349314772	-4.849193844210946
URS0000273B65_GR_chr12_54337278_54337298_21_+	0.6109565830278498	-0.06380724709218943	1.2857204131478892	5.1548444613103905	1.909560215238976	0.07312551696500258	0.1432113746737402	-4.885899495260359
hsa_piR_020500_DQ598190	0.7768758192750128	-0.08393423929690447	1.63768587784693	1.6119189819195145	1.9033518332086616	0.0739788388037606	0.1447106823100845	-4.740102186880496
URS00006CFACA_GR_chr6_28735429_28735500_72_-	0.7728203732693345	-0.08382767113415157	1.6294684176728205	1.4912848855413725	1.9026150973246951	0.0740806868876618	0.14473821407316861	-4.740907625148292
URS000008DA94_GR_chr1_1167916_1167937_22_+	0.6431935815648275	-0.07104692329800766	1.3574340864276628	3.3060167963550136	1.8992058100102824	0.07455362132485407	0.14548984800554363	-4.887550830690554
URS00001B460B_GR_chr6_28607156_28607186_31_+	0.7735919782855588	-0.08671406503523615	1.633898021606354	1.610613945141613	1.8964167732717372	0.0749425104082871	0.1460758861267913	-4.751246513153966
URS000042B8BF_GR_chr6_28607156_28607185_30_+	0.7729535719294224	-0.08872948627107591	1.6346366301299207	1.5953957491173405	1.8918236835310425	0.07558687984514517	0.14715792782130388	-4.758540296700087
URS00000C18F2_GR_chr1_167714725_167714796_72_+	0.9771111213174075	-0.1159404896764662	2.0701627323112812	4.539601720720667	1.8965098796387378	0.07627115738231081	0.14831502184366807	-4.89755380982551
URS0000DCB5E1_GR_chr1_629499_629525_27_-	-0.6315339645285927	-1.3385428752546293	0.07547494619744399	1.6546746978830122	-1.8838513413306865	0.07671702451890368	0.1490063291303559	-4.875575479797967
URS0000EFD2C8_GR_chr7_93482819_93482840_22_-	-0.7463748532813739	-1.5824163519220547	0.0896666453593069	1.6433374656618849	-1.8827990373064203	0.0768673126238271	0.14912258649022456	-4.850149072060626
URS0000DD8165_GR_chr1_629501_629568_68_-	-0.6459205127690932	-1.3716310216180967	0.07978999607991022	1.8243082615811417	-1.8771132212668422	0.07768387894336468	0.15052963146604978	-4.8894545769382205
URS000075A0E5_GR_chr19_45638994_45639087_94_-	0.7152311028186848	-0.08899620784902174	1.5194584134863915	2.832131176698949	1.8756093055286769	0.07790114592618906	0.1505967053133479	-4.887109464837199
URS000066DE63_GR_chr19_45638994_45639090_97_-	0.7152311028186848	-0.08899620784902174	1.5194584134863915	2.832131176698949	1.8756093055286769	0.07790114592618906	0.1505967053133479	-4.887109464837199
URS0000416117_GR_chr1_167715488_167715559_72_-	0.9823085551765987	-0.1247258878169093	2.089342998170107	5.595751035063431	1.8866989918481776	0.07816000754679274	0.15085510828220944	-4.943512709127501
URS0000EFD273_GR_chr11_64891158_64891223_66_-	0.585038101494268	-0.07356356130840014	1.2436397642969363	5.998593920370485	1.873424226408916	0.07821777900623958	0.15085510828220944	-4.967432544441787
URS000032F6AC_GR_chr17_8119155_8119230_76_+	0.7256923549666607	-0.09171938059507578	1.5431040905283973	2.5636757033354503	1.8723476206987675	0.07837420574031595	0.15098021643198714	-4.857344840099058
URS0000EFE9B8_GR_chr1_40757299_40757360_62_+	-0.5836849896587308	-1.244210288675943	0.0768403093584813	6.178759974755744	-1.8636479348897832	0.07964844076818106	0.15323851522598309	-5.003839251373737
URS00006D4A6F_GR_chr1_40757300_40757358_59_+	-0.5835623842020716	-1.2441504646943935	0.07702569629025036	6.17668443698645	-1.8630793863066855	0.07973235055421073	0.15323851522598309	-5.00465022078676
URS000075A5AC_GR_chr22_46113745_46113765_21_+	-0.5586855128163286	-1.1920110398589252	0.07464001422626798	4.717550829622456	-1.8604380813360109	0.08012319696268838	0.15363320365599445	-4.958724455056523
URS00005918D5_GR_chr22_46113745_46113766_22_+	-0.5588077306061141	-1.192273757658242	0.07465829644601396	4.717949826757158	-1.8604323425854525	0.08012404799524271	0.15363320365599445	-4.958736752930694
URS0000716D22_GR_chr6_71376966_71377025_60_-	-0.581931585864278	-1.2420776183103692	0.0782144465818132	6.18504594688836	-1.8591169766290538	0.08031932235359207	0.15382876023353464	-5.011525600494437
URS000014D40F_GR_chr17_38869292_38869363_72_-	0.9652212428878009	-0.1318410304354556	2.0622835162110573	3.1605675259375325	1.8642965402333675	0.08062958764942015	0.15424383994651256	-4.886148176895482
URS000053BCD6_GR_chr1_198859070_198859090_21_-	0.6544481388479757	-0.08923062569031515	1.3981269033862667	3.7592113679852495	1.8559431123292354	0.08079223687752361	0.15428426400082992	-4.956647059011441
URS0000EFEEB6_GR_chr19_45639006_45639070_65_-	0.7101153613517606	-0.09695328686058857	1.5171840095641098	2.820397344254775	1.8556379018446614	0.08083784360019226	0.15428426400082992	-4.918671505364611
URS00003BE447_GR_chr1_629499_629566_68_+	-0.6319517404078141	-1.3507843581210102	0.08688087730538185	1.873723650036723	-1.8540905597332065	0.08106940886590919	0.1545473470750107	-4.928164211391191
hsa_piR_000552_DQ570687	0.5817598852372017	-0.08053156067922518	1.2440513311536285	3.7175107441202293	1.8525478298083262	0.08130086746390353	0.1548096194549387	-4.96088239912822
URS0000A160DA_GR_chr1_629499_629567_69_-	-0.6303006395385102	-1.3496311865906074	0.08902990751358686	1.8751092543039343	-1.8479663048980777	0.0819916879787517	0.1557455563089573	-4.937949298651109
URS00006B5455_GR_chr20_49280683_49280772_90_+	0.5999078114818421	-0.08474828053155803	1.2845639034952423	4.1553348300072726	1.8479356505155788	0.08199632757732338	0.1557455563089573	-4.971112635766716
URS0000DE4DF0_GR_chr1_629499_629563_65_-	-0.6302271912176618	-1.349800011419246	0.08934562898392262	1.8716518721206234	-1.8471288434554511	0.08211852273541533	0.1557455563089573	-4.939210996230629
URS0000DDDB39_GR_chr1_629499_629568_70_-	-0.6298533162721194	-1.3491319602783731	0.08942532773413447	1.8791449804473717	-1.8467880607804497	0.0821701843473577	0.1557455563089573	-4.939837975193557
URS000075D43C_GR_chr1_40757284_40757372_89_+	-0.574922636375538	-1.2321419779801062	0.08229670522903021	6.191807594981297	-1.8449044408650783	0.0824562533968757	0.1560140853387784	-5.034100637393369
URS0000521EE0_GR_chr1_629498_629569_72_-	-0.6290222955317208	-1.3485248500020415	0.09048025893859979	1.8798069657133367	-1.843777465845113	0.08262782937848272	0.1560140853387784	-4.9446376696364425
URS0000529F29_GR_chr1_629499_629569_71_-	-0.6290222955317208	-1.3485248500020415	0.09048025893859979	1.8798069657133367	-1.843777465845113	0.08262782937848272	0.1560140853387784	-4.9446376696364425
URS0000086DBC_GR_chr1_30968168_30968195_28_-	-0.9015141323761093	-1.9335486460285278	0.13052038127630916	2.6963445028955837	-1.8483959872652802	0.082690303569492	0.1560140853387784	-4.9301399779619155
URS000072540A_GR_chr16_3191989_3192060_72_+	0.9840919328613069	-0.14523214315987887	2.113416008882493	1.5931245909282306	1.8438847984722604	0.08337614930217065	0.15712830879917644	-4.863137460776862
URS00001D9AFB_GR_chr16_14285893_14285964_72_+	1.4887321327408611	-0.23192439638223417	3.209388661863956	4.333633319897903	1.8745753364566915	0.08414025399781126	0.15836667650938374	-4.947013390198057
URS000005AEAB_GR_chr16_22195711_22195792_82_-	0.7289361959583811	-0.10957961850923448	1.5674520104259968	5.613791120503303	1.833382417316471	0.08422533371663404	0.15836667650938374	-5.025530260125605
URS0000417A0F_GR_chr17_38867645_38867716_72_+	0.9464842014073658	-0.14519876780051466	2.038167170615246	5.136103485265368	1.83936812318031	0.08466914413148412	0.15901983903509945	-4.986608081186846
URS0000744FA8_GR_chr2_158881659_158881730_72_-	0.682653446775604	-0.10449267317040256	1.4697995667216106	2.1659659253243326	1.8290253810870736	0.08490297693403409	0.15927759836657818	-4.912718979516992
URS00005D117C_GR_chrX_45747033_45747056_24_-	-0.6564303221119148	-1.4147854246028753	0.10192478037904562	3.1519563664443546	-1.8255377773449324	0.08544885424964073	0.16011950074733813	-5.000598724572022
URS000039F481_GR_chr1_16545980_16546006_27_-	0.7689018937421359	-0.11980037173544189	1.6576041592197137	4.790680941758001	1.8246914921215565	0.08558177915975168	0.16018655372807097	-5.0054832639019535
URS0000520742_GR_chr6_27532208_27532289_82_+	0.5727885225117668	-0.09094725623279065	1.2365243012563243	4.119016731720504	1.8200104512968125	0.0863203162779807	0.16138571603445598	-5.014903371348123
URS0000CB29C3_GR_chr11_10509514_10509536_23_-	1.1360367920809438	-0.18326435373945626	2.455337937901344	1.8262163984574906	1.8268390185851695	0.0866167367662297	0.16175651067668492	-4.840514972561516
URS00005DBAF3_GR_chr17_31560050_31560071_22_+	0.5845652632872209	-0.09501661226783908	1.264147138842281	2.3122624021439933	1.814120039531501	0.08725761916129743	0.16276902035857405	-4.992545769346419
URS000074D784_GR_chr1_172188399_172188467_69_-	0.5736602241644029	-0.09388441586939866	1.2412048641982043	2.747328784812219	1.8123798663431172	0.08753622784477601	0.1631042256678369	-5.009934552360242
URS0000009B16_GR_chr16_3182633_3182704_72_-	1.0151188102737134	-0.17139763311363154	2.2016352536610584	2.2878237287558503	1.8150765078137336	0.08848114219735034	0.1646787849700121	-4.962970879239009
URS00003380C1_GR_chr19_45639049_45639070_22_-	0.7056208025647916	-0.11883160975732554	1.530073214886909	2.704334704803053	1.8050140493876945	0.08872419667493484	0.16494498344641212	-4.992291136051212
URS00006D4008_GR_chr6_26312596_26312677_82_-	0.5660692944513435	-0.09848031094152276	1.2306188998442096	4.119506155967715	1.7964577068352163	0.09012191750117371	0.1673547769813462	-5.051925706531904
URS000030476B_GR_chr16_3172050_3172121_72_+	0.9413661178693828	-0.16748998090713796	2.0502222166459037	1.6350434056910848	1.796387699338023	0.0909081265539802	0.16862486016593178	-4.949974122397448
URS000020CB8F_GR_chr14_20609338_20609409_72_-	0.9414768274797756	-0.17083111091770276	2.053784765877254	3.9187907031232068	1.795710905709512	0.0916279518986911	0.16976909289993442	-5.05445382950943
URS0000B4AE68_GR_chr22_11629695_11629788_94_+	0.9674903574033269	-0.1758333118616484	2.110814026668302	2.1659182908156756	1.7930683859934835	0.09177958964624341	0.16985919565281188	-4.961565916317815
URS000054DD16_GR_chr22_39315213_39315307_95_-	0.7883086621479065	-0.14309529055570458	1.7197126148515176	3.354892889535943	1.7849786499432774	0.0920273668172209	0.17012682497936915	-5.050839860556328
URS000003F252_GR_chr1_198859069_198859090_22_-	0.6296715538710744	-0.11664287106891724	1.375985978811066	5.167388575031629	1.7793731869722393	0.09297058123991987	0.17167803859420813	-5.096097220739395
URS00004A7F38_GR_chr11_64891201_64891222_22_-	0.6047943876859865	-0.11387512748884954	1.3234639028608224	4.357546688377774	1.7748159910975896	0.0937436237266578	0.17291189656069209	-5.084267823875718
hsa_piR_017458_DQ594126	-0.8609719421070872	-1.885676774851448	0.1637328906372737	2.5123825349402127	-1.7762090110594388	0.09406247866878074	0.17330617578192117	-5.036517660361561
URS00006DF24F_GR_chrX_45747031_45747100_70_-	-0.6402320234956975	-1.4025302309707217	0.12206618397932678	3.3368973780019227	-1.7712803243044124	0.09434724508658673	0.1736368383345776	-5.087714813636325
URS000028D811_GR_chr9_83969771_83969792_22_-	0.5907710804011175	-0.11476735024048312	1.296309511042718	2.5569213323368283	1.7659294796850173	0.09526721240861769	0.17511460797367595	-5.078778727682745
URS0000155642_GR_chr11_64891203_64891223_21_-	0.5736538962543793	-0.11165633622009086	1.2589641287288496	5.008366079853575	1.765377288482159	0.0953625942755373	0.17511460797367595	-5.106286807199416
URS0000EFC5AB_GR_chr9_83969770_83969834_65_-	0.5942594285850897	-0.11643002293526328	1.3049488801054427	2.6133581587201413	1.7634819361337977	0.09569061876016606	0.1755215020417284	-5.084896324940176
hsa_piR_015249_DQ590830	0.5663005341442187	-0.11200880487764264	1.24460987316608	4.64230058130177	1.7607349243084407	0.0961677840606124	0.17620075101772203	-5.1062197847488715
URS0000EFBE9C_GR_chrX_45747032_45747096_65_-	-0.6359408265682305	-1.3985390151539705	0.12665736201750954	3.334616913873412	-1.7587161088434093	0.09651977991125257	0.17664940851682076	-5.107173438917548
URS00003AFD9B_GR_chr17_48037174_48037194_21_-	-0.4992337971094143	-1.0989993616041551	0.10053176738532665	6.168728770205626	-1.7554855346997174	0.09708539039519908	0.17748759286217658	-5.160957853873416
URS0000634A7A_GR_chr2_27050782_27050870_89_+	0.553140206995975	-0.11310072222330214	1.2193811362152522	3.385566939496539	1.7509700696521198	0.0978807952462358	0.1787435563245214	-5.119332716865138
URS0000704D62_GR_chr6_71403556_71403616_61_-	-1.0805601244176017	-2.3883658060589132	0.22724555722370954	12.571940396885923	-1.7711741615667436	0.0981682079119721	0.179070104919073	-5.078052668823378
URS0000278E1B_GR_chr12_56190364_56190445_82_+	0.5927988759084322	-0.12872635917314879	1.3143241109900132	2.751188705503001	1.7327290248087364	0.10115194668556751	0.18430890617071916	-5.098883483190775
URS000075BF74_GR_chr9_124693710_124693798_89_+	0.6695236615290678	-0.14578656267922174	1.4848338857373573	4.932575590958553	1.7318801926269412	0.10130645077856351	0.1843866857989528	-5.157012027124404
URS0000EFD2FF_GR_chr9_124693724_124693784_61_+	0.6692469344999852	-0.14609112286405723	1.4845849918640277	4.932437603966575	1.7311052765007222	0.10144767939905865	0.18444015802541094	-5.1581572860117415
URS000075CFD7_GR_chr17_7223297_7223379_83_-	0.5810763225125348	-0.12873365198812625	1.2908862970131958	3.4856307335296415	1.7264972273797163	0.10229102851419583	0.1857686189646574	-5.158949204429981
URS00005CE4DD_GR_chr1_173867671_173867750_80_-	0.7257370450517415	-0.16506576639665493	1.6165398565001379	4.321167520495382	1.7181952611102167	0.10382576367762694	0.18799604123025937	-5.16972509173879
URS000002951F_GR_chr1_173867674_173867745_72_-	0.7257370450517415	-0.16506576639665493	1.6165398565001379	4.321167520495382	1.7181952611102167	0.10382576367762694	0.18799604123025937	-5.16972509173879
URS00003C9A26_GR_chr13_44917927_44917998_72_-	0.7111325386774894	-0.16210173484190493	1.5843668121968837	8.269267524279938	1.7195195981245557	0.10385954733824516	0.18799604123025937	-5.257054941409763
URS000038D8D3_GR_chr17_8226610_8226691_82_-	0.5385992092932828	-0.12401890493978551	1.201217323526351	5.592232587919676	1.7142620509286128	0.10455980416979675	0.18905604942543294	-5.187720105700519
URS000016A0BF_GR_chr6_71403593_71403616_24_-	-1.0569818641759579	-2.3727528399555267	0.2587891116036112	12.46099285910617	-1.723255167855678	0.10688803629829628	0.19305407651247597	-5.154704898329892
URS0000574E81_GR_chr1_198858924_198858947_24_-	0.6537860692169151	-0.15733267721432975	1.4649048156481599	6.040533652546638	1.6999103864320009	0.10727638169971732	0.1933333286940372	-5.2480610179766165
URS0000673CBC_GR_chr3_52691378_52691453_76_+	0.5068994615389952	-0.122029120309879	1.1358280433878694	6.331963787230678	1.6997901251548562	0.10729940051962987	0.1933333286940372	-5.272943783049298
URS00006C1BAC_GR_chr11_79402020_79402112_93_+	0.7167346482433343	-0.17280362787480885	1.6062729243614775	4.020914294170343	1.6992941535680612	0.10739437785551126	0.1933333286940372	-5.1979328162295575
URS000062A2F0_GR_chr11_79402022_79402109_88_-	0.7160322270726573	-0.17312272208675228	1.605187176232067	4.0198707311631	1.6983606661796826	0.10757333509043272	0.19335587952823796	-5.199345977227268
URS0000EFC7C8_GR_chr11_79402030_79402099_70_-	0.7157666424337155	-0.1732442212130315	1.6047775060804623	4.019475865232437	1.6980058824996003	0.10764141746932836	0.19335587952823796	-5.199882910245878
URS0000259C2E_GR_chr13_91350618_91350677_60_+	0.6110316682524637	-0.1489611786800661	1.3710245151849936	6.156250553209078	1.6956219048270504	0.10809986311629878	0.193968089530769	-5.241084015296471
URS00006CFD5E_GR_chr11_93721797_93721866_70_+	0.7149819074140149	-0.17718451550358816	1.607148330331618	2.1562623856775702	1.6901450648166152	0.10915945373064499	0.19565645565416695	-5.162262259817784
URS0000361AEA_GR_chr6_71403594_71403616_23_-	-1.0595929681936838	-2.390347954694623	0.2711620183072554	12.41117102603109	-1.7089342986357867	0.10968862646209843	0.19639147126601553	-5.176917402866559
URS000032AA22_GR_chr13_91350605_91350688_84_+	0.6058525213760477	-0.15244536351157711	1.3641504062636725	6.178232249788743	1.685007657462917	0.11016149351819007	0.19702418960032042	-5.258197095185205
URS0000282AB2_GR_chr6_28719704_28719775_72_+	0.6889819540646305	-0.17406815944573562	1.5520320675749966	3.836675971652246	1.6836299266451964	0.11043155912025548	0.19729321883997974	-5.222568074805416
URS0000EFD067_GR_chr13_91350617_91350677_61_+	0.6056324802815274	-0.1534923993883982	1.364757359951453	6.174411465203403	1.6825606854807025	0.11064154630569467	0.19745444789836636	-5.2617920872060715
URS000015A6F8_GR_chr16_3184133_3184206_74_-	0.8577550452876153	-0.21913704234110964	1.9346471329163402	2.158614354650246	1.6854186463882026	0.1108711795233892	0.19765035138818246	-5.160068489126833
URS0000521091_GR_chr16_3184135_3184206_72_-	0.8571201659082752	-0.22001787295026176	1.9342582047668122	2.1529896279318055	1.6837866004515445	0.11119109594878707	0.1978567315794361	-5.162127934740088
URS000071DF37_GR_chr6_27553413_27553494_82_-	0.5306668899960783	-0.13566979590670847	1.197003575898865	4.075964381712125	1.6795891899337823	0.11122691945065935	0.1978567315794361	-5.2307125494678806
URS00003E2EF2_GR_chr13_91350606_91350687_82_+	0.6035724008047607	-0.1549817291304778	1.3621265307399992	6.176682829380327	1.6780990806302907	0.11152146621562509	0.19816691572151482	-5.268522270004399
URS0000605E00_GR_chr1_198858925_198858947_23_-	0.650578257866905	-0.1678908511583873	1.4690473668921973	5.9732589004296734	1.676378399728907	0.1118624232926684	0.19855881163574834	-5.282035888018665
URS00002A6C58_GR_chr1_629500_629571_72_-	-0.5746447840839588	-1.3028136405791106	0.15352407241119292	1.9553786355578808	-1.6643404658848306	0.1142729020994722	0.2026193715720749	-5.221660406155765
URS0000EC8040_GR_chr1_629501_629570_70_-	-0.5735151301223826	-1.3015885654228896	0.1545583051781242	1.9525526409156566	-1.66128635485784	0.11489149529668871	0.2031237210836212	-5.226183508026851
URS000043D1A9_GR_chr6_71403595_71403616_22_-	-1.0505923468886103	-2.3915093045547526	0.29032461077753213	12.199950353115941	-1.682516167574179	0.11492069780667788	0.2031237210836212	-5.221212388633999
URS00002E0A2C_GR_chr1_92837289_92837383_95_+	-0.49858044892368714	-1.131591244519687	0.13443034667231257	6.84222632579608	-1.661112060501782	0.11492688403336482	0.2031237210836212	-5.322269600137513
URS000077962E_GR_chr1_629500_629570_71_-	-0.5730512871811833	-1.3012119081512123	0.15510933378884573	1.953175135144324	-1.6597440012979894	0.1152049793254365	0.20339722795251047	-5.228469458969782
URS00005FDE70_GR_chr16_67202327_67202348_22_-	-0.5916399153925855	-1.3460760214946728	0.1627961907095017	4.358761142330756	-1.6539021252198451	0.11639899383413994	0.2051963050290922	-5.268616626429733
URS0000726168_GR_chr16_67202312_67202395_84_-	-0.590600739442003	-1.3444274174408102	0.16322593855680423	4.363274038058275	-1.6523318986449225	0.11672173081703364	0.2051963050290922	-5.271139700845543
URS000075CB46_GR_chr16_67202321_67202395_75_-	-0.590600739442003	-1.3444274174408102	0.16322593855680423	4.363274038058275	-1.6523318986449225	0.11672173081703364	0.2051963050290922	-5.271139700845543
URS0000EFE30B_GR_chr16_67202326_67202388_63_-	-0.590600739442003	-1.3444274174408102	0.16322593855680423	4.363274038058275	-1.6523318986449225	0.11672173081703364	0.2051963050290922	-5.271139700845543
URS0000416117_GR_chr11_76235513_76235587_75_+	0.8483581694161071	-0.24063367331670404	1.9373500121489182	2.2972761197454457	1.6507223152236363	0.11817624372464308	0.2075320829626586	-5.220735305426441
URS00000433C6_GR_chr1_629499_629570_72_-	-0.5604718865859764	-1.2813774239114761	0.16043365073952354	2.0031627061293333	-1.6396466860996435	0.11935715991350024	0.20916042156999137	-5.259729018582828
URS00000A75D2_GR_chr1_629499_629570_72_+	-0.5604718865859764	-1.2813774239114761	0.16043365073952354	2.0031627061293333	-1.6396466860996435	0.11935715991350024	0.20916042156999137	-5.259729018582828
URS0000384021_GR_chr7_100094002_100094023_22_-	-0.5072142521356904	-1.1600036073461415	0.14557510307476074	6.234795718871049	-1.6386763585677038	0.1195608265870299	0.20929490768791115	-5.3312066052025235
URS000075ABAA_GR_chr15_25080141_25080234_94_+	-0.8404073937969616	-1.9231939214489269	0.24237913385500365	1.940108279446784	-1.6368987797045167	0.11993470030493594	0.20972674528402901	-5.154755102860138
URS00002D40C8_GR_chr14_20684016_20684087_72_+	0.836768551407773	-0.24396115355589387	1.9174982563714398	5.210317274726354	1.6426312572074497	0.12014755694649716	0.20987639979319261	-5.305002331372283
URS0000ABD85F_GR_chr3_52691378_52691444_67_+	0.4890227227424351	-0.1422093818054142	1.1202548272902844	6.29966652272947	1.6338597125715553	0.12057620954107647	0.2104022958023652	-5.370346562002839
URS00002337B8_GR_chr1_629490_629570_81_-	-0.5588695422115761	-1.2809430892748979	0.1632040048517457	2.007118734497671	-1.63231439455624	0.12090352731318453	0.21054854101478931	-5.270532042895156
URS00006BC7F5_GR_chr15_25080142_25080233_92_+	-0.8386165862818836	-1.9221674856295694	0.24493431306580205	1.933183147967463	-1.632258483891685	0.12091538407580685	0.21054854101478931	-5.161377217847549
URS00002CBE8B_GR_chr14_104117418_104117497_80_+	0.6919067125757579	-0.20384809306838936	1.587661518219905	8.233117407220458	1.6309727011875497	0.12147117315346634	0.21106000949457412	-5.3666939767783415
URS000075A5EE_GR_chr14_104117418_104117503_86_-	0.6919067125757579	-0.20384809306838936	1.587661518219905	8.233117407220458	1.6309727011875497	0.12147117315346634	0.21106000949457412	-5.3666939767783415
URS000064E10F_GR_chr6_144216547_144216629_83_+	0.602425540981256	-0.17747335451897706	1.382324436481489	2.96351328036553	1.6290704832458256	0.12159309218911184	0.21106000949457412	-5.2795360058833865
URS00000BE495_GR_chr17_30117131_30117153_23_+	0.5115212731642416	-0.152275803914798	1.1753183502432811	3.7005034557514476	1.6251863573433207	0.12242315260792913	0.2122773697691642	-5.309453121052714
URS00003E47B1_GR_chr3_188688794_188688815_22_+	-0.47486699362890805	-1.0926250386820522	0.1428910514242362	4.045932497943461	-1.6211693272173577	0.1232866834973797	0.21335689684773773	-5.315155223192693
URS0000305D7E_GR_chr16_636735_636806_72_-	0.6329364512859423	-0.19049731245850698	1.4563702150303917	3.27004198320068	1.6210866933729258	0.12330450133165194	0.21335689684773773	-5.2918980980292405
hsa_piR_008113_DQ581032	-0.5325672626740587	-1.225892699269854	0.1607581739217364	10.949887962268095	-1.619989264496527	0.12354134099198573	0.2135078563860619	-5.320453306280213
URS00006C8EDF_GR_chr12_124939966_124940037_72_+	-0.5116650135834768	-1.1779869238576675	0.1546568966907137	3.7529502556676357	-1.6194831422753637	0.12365069911988423	0.2135078563860619	-5.297873283525653
URS0000EFE66D_GR_chr7_130877466_130877530_65_-	0.5209624265603585	-0.1578546981257698	1.1997795512464868	4.767950131975831	1.6185585555352406	0.12385068762178049	0.21362948105472387	-5.317212855637531
URS0000EFE28C_GR_chr9_94175961_94176033_73_+	-0.5311946965730971	-1.2239218193542944	0.16153242620810015	10.954671480163652	-1.6172097167495636	0.12414293509332826	0.21380435972252	-5.3244012769528855
URS00001DF052_GR_chr9_94175956_94176037_82_+	-0.5305956540611589	-1.2231431184146349	0.16195181029231687	10.956045897015889	-1.6158050041680219	0.12444791124615788	0.21380435972252	-5.326413387077028
URS00005EB5B7_GR_chr9_94175957_94176036_80_+	-0.5305956540611589	-1.2231431184146349	0.16195181029231687	10.956045897015889	-1.6158050041680219	0.12444791124615788	0.21380435972252	-5.326413387077028
URS0000D56C46_GR_chr9_94175962_94176034_73_+	-0.5305481205014253	-1.2230784811985569	0.16198224019570628	10.954513744267977	-1.6157001543330454	0.12447070062681576	0.21380435972252	-5.326608725773128
URS000075A82F_GR_chr15_25097662_25097755_94_+	0.6729159378555429	-0.20667144423391315	1.5525033199449991	2.4546077798064094	1.6134541474420279	0.12495972799277297	0.2141981200208759	-5.251602479930727
URS000071037B_GR_chr15_25097663_25097754_92_+	0.6729159378555429	-0.20667144423391315	1.5525033199449991	2.4546077798064094	1.6134541474420279	0.12495972799277297	0.2141981200208759	-5.251602479930727
URS0000237CBD_GR_chr12_62603747_62603768_22_+	-0.9070798203942001	-2.098322548497956	0.284162907709556	4.535564629450052	-1.622696356359825	0.12543375834960585	0.21475681680896774	-5.3205206191125765
URS0000185C0B_GR_chr19_12706449_12706518_70_-	0.9507192561364382	-0.29681655032714493	2.1982550626000212	2.8453287233970634	1.6167806119038899	0.12565226855433267	0.21475681680896774	-5.194450785688762
URS000038F4B2_GR_chr12_98504252_98504323_72_+	0.5335057085909223	-0.16566142473444256	1.2326728419162871	2.561637151925841	1.6092846542736476	0.12587188571016011	0.21475681680896774	-5.293315717044642
URS0000EFEFA1_GR_chr1_207802450_207802512_63_-	0.5116219815756899	-0.15974148133747113	1.182985444488851	4.55297111307449	1.6071865784927641	0.1263330134200564	0.21475681680896774	-5.334092162769749
URS0000EFEA48_GR_chr22_46112751_46112820_70_+	-0.5350471953459977	-1.2374046418249027	0.16731025113290732	11.554007109276956	-1.6066034842551897	0.12646142354004958	0.21475681680896774	-5.321981446004557
URS00004BC34C_GR_chr22_46112749_46112822_74_+	-0.5345906976546804	-1.236804412995854	0.16762301768649324	11.555117812058874	-1.6055613075909334	0.12669120938141645	0.21475681680896774	-5.323463897037277
URS0000150A7D_GR_chr7_130877459_130877539_81_-	0.5186480566329994	-0.16269045200816745	1.1999865652741661	4.7793117637702025	1.6054050442099734	0.12672569384318977	0.21475681680896774	-5.336311453971308
URS0000699FB5_GR_chr22_46112746_46112824_79_+	-0.5343834807785317	-1.2366005963339806	0.16783363477691704	11.555265089427381	-1.604931192136008	0.1268303129635442	0.21475681680896774	-5.324370854562041
URS00003D8A8C_GR_chr7_130877465_130877535_71_-	0.5185168781014537	-0.16289464250963837	1.199928398712546	4.778340023861796	1.6048270261333333	0.12685332100115504	0.21475681680896774	-5.337135131302673
URS00004F9744_GR_chr7_100093571_100093592_22_-	-0.5415943469453222	-1.253556327718516	0.17036763382787157	11.608739346366285	-1.6043241602944591	0.12696444306602503	0.21475681680896774	-5.36218737109208
URS00000C85B2_GR_chr7_100093560_100093643_84_-	-0.5414867861538095	-1.253314672851093	0.17034110054347407	11.610151232785457	-1.604307703484922	0.12696808104555554	0.21475681680896774	-5.362168620027264
URS0000EFC8B7_GR_chr7_100093570_100093630_61_-	-0.5414420515407237	-1.253357186671874	0.17047308359042668	11.609715293539983	-1.603978565591639	0.1270408595706994	0.21475681680896774	-5.362650138016336
URS0000D4F78B_GR_chr12_62603747_62603767_21_+	-0.9059258133528125	-2.101656371996433	0.2898047452908077	3.9972632712407123	-1.6145493505659754	0.12719736019227915	0.21475681680896774	-5.3256343962783586
URS0000475C77_GR_chr11_122146520_122146595_76_-	-0.5331793322839857	-1.2348574987599723	0.16849883419200085	11.535560859700382	-1.602544681222954	0.12735833082973147	0.21475681680896774	-5.328333534375823
URS00003F0B88_GR_chr11_122146522_122146593_72_-	-0.5331740520975039	-1.2348596341351399	0.16851152994013208	11.535547321796338	-1.6025118750242486	0.12736560219375193	0.21475681680896774	-5.328380872007191
