smallRNA	logFC_tumor_vs_normal	CI.L_tumor_vs_normal	CI.R_tumor_vs_normal	AveExpr_tumor_vs_normal	t_tumor_vs_normal	P.Value_tumor_vs_normal	adj.P.Val_tumor_vs_normal	B_tumor_vs_normal
URS00006B7D0F_GR_chr19_49500785_49500868_84_-	-0.8884605414379765	-1.8801112452065758	0.10319016233062273	4.849121892934226	-1.9331793449622043	0.07502111918649411	0.1510380939374107	-4.82651416275451
URS0000EFC8B7_GR_chr7_100093570_100093630_61_-	-0.585631470844092	-1.2488962706475	0.07763332895931607	9.84781363837763	-1.9051544243894363	0.07884512277536451	0.15838644972534593	-5.0343146062900335
URS00005AF7FD_GR_chr19_13874764_13874785_22_+	0.6282320221501347	-0.08558001912104807	1.3420440634213175	4.747059831979851	1.8990173202153866	0.07970581354888714	0.1597627540297077	-4.922114973166995
URS00005E324D_GR_chr6_28881435_28881462_28_+	1.4148637086580647	-0.1966279490216749	3.026355366337804	1.1458634808143437	1.8944330929211064	0.08035427392423981	0.16070854784847963	-4.425434632488982
URS000012A1DD_GR_chr1_1167124_1167145_22_+	0.8907752564851585	-0.12573349130043954	1.9072840042707566	2.034823922194047	1.8908180986440244	0.0808690002449453	0.16138331189232505	-4.806061502719259
URS000028D811_GR_chr9_83969771_83969792_22_-	0.6646237161062376	-0.09825627971858875	1.427503711931064	3.7344100489313252	1.8798029789925188	0.08245587162503357	0.16419002883759418	-4.865429993694385
URS00007E4957_GR_chr1_172144554_172144576_23_-	-0.6817430684472114	-1.464927177836001	0.10144104094157791	10.73610849987188	-1.8782335331581888	0.08268424991851858	0.16428530005644523	-5.071860495281761
URS0000241987_GR_chr9_124692518_124692539_22_+	-0.5212953038337229	-1.1208071294165465	0.07821652174910076	9.190532736236262	-1.8761985006170074	0.08298122997026508	0.16436463896305187	-5.071538267339282
URS0000632610_GR_chr6_31837076_31837142_67_+	0.8238887795831182	-0.12403250049131442	1.7718100596575508	4.89699769114008	1.8753789694774743	0.08310109944771209	0.16436463896305187	-4.946534328663519
URS00001D9AFB_GR_chr16_14285893_14285964_72_+	2.7391951630531417	-0.4241149050334494	5.902505231139733	2.1021735333464986	1.90020873368248	0.08326604237578782	0.16436463896305187	-4.640640561466742
URS0000372130_GR_chr1_243346225_243346246_22_+	0.8330218610146453	-0.12908371819109365	1.795127440220384	2.2360765735263106	1.8682130085890996	0.08415592158287272	0.16532668883127524	-4.556247786131015
hsa_piR_010894_DQ584698	1.6325204527324815	-0.25335408822465544	3.5183949936896184	1.2583098596660707	1.8679526420331503	0.08420859699266187	0.16532668883127524	-4.545016900483031
URS0000EFE46D_GR_chr13_50048983_50049048_66_-	0.551850233808814	-0.08584218429221135	1.1895426519098393	8.221319117087877	1.8672510124974384	0.08429844353594694	0.16532668883127524	-5.083482333150694
URS000075BA95_GR_chr17_7223308_7223329_22_-	0.5981873564676712	-0.0940005190629375	1.2903752319982797	3.9602142223173966	1.8646871055731644	0.08467935746091804	0.16556330131965247	-4.894486416298178
URS00002BF426_GR_chrM_5825_5891_67_-	1.9051350134119733	-0.30326324249630376	4.11353326932025	6.484249837378527	1.8750040527591436	0.08478296529116269	0.16556330131965247	-4.770906605565884
hsa_piR_001346_DQ571858	0.7626488609252169	-0.12214090041802417	1.6474386222684578	4.519556579132087	1.8598471934433831	0.08540264963115937	0.16641629799647759	-4.943088834609907
URS0000673CBC_GR_chr3_52691378_52691453_76_+	0.48590222296614094	-0.07831214123085861	1.0501165871631404	7.27259531472674	1.8582214695287624	0.08564685079040217	0.1665355432035598	-5.093894830837096
URS00003B08B2_GR_chr17_16440036_16440106_71_+	0.8735724949682935	-0.14887799280335345	1.8960229827399404	1.5412999073776854	1.8435265271935464	0.08788291281061228	0.17051908455790443	-4.706377085951617
URS000075A722_GR_chr1_28578743_28578822_80_-	0.4622398350266437	-0.08297339485190791	1.0074530649051954	7.637556799155945	1.8293369642580686	0.0900917956594625	0.17443305117044866	-5.134844626442172
URS00001AD596_GR_chr1_146039401_146039473_73_+	1.6103394265141777	-0.2939014277059011	3.5145802807342568	3.209944177772954	1.8294975615703815	0.09066364427667936	0.17481261832763442	-4.724006584555303
URS00001C308D_GR_chr19_51692656_51692677_22_+	0.6001701329056841	-0.10915747739925885	1.3094977432106272	5.560924827634298	1.8256614298397333	0.09067203939631148	0.17481261832763442	-5.080946947785003
URS000006FDD4_GR_chr13_91350939_91350961_23_+	0.727366945283523	-0.13477215065998338	1.5895060412270294	3.5915657883088254	1.820408888357019	0.09150706212476833	0.1760287601356989	-4.874014613602053
URS00004D9E92_GR_chr14_58239895_58239967_73_-	1.034593896708916	-0.1925895025838733	2.2617772960017053	3.5574089662599984	1.8190857278861123	0.09171849639515216	0.1760287601356989	-4.933941177986306
URS00006CFD5E_GR_chr11_93721797_93721866_70_+	0.7214253914774931	-0.1352682248796112	1.5781190078345975	3.275869714582049	1.8170154460706303	0.0920501959181152	0.1760287601356989	-4.944384832263079
URS00008039FC_GR_chr5_94569467_94569503_37_-	1.0179808323499921	-0.1909821516650969	2.226943816365081	4.974530935697662	1.8168510449327808	0.09207658222482712	0.1760287601356989	-4.939234260902152
URS0000EFD273_GR_chr11_64891158_64891223_66_-	0.4981301621391916	-0.09551931627556365	1.0917796405539468	7.49557889380027	1.8105289561069342	0.0930964315340644	0.17760535156393836	-5.1656167546290135
URS0000759977_GR_chr19_10817426_10817496_71_-	-0.6207079368495663	-1.3609512623579358	0.1195353886588032	8.279086434024485	-1.809278925621265	0.09329927460753204	0.1776199579348413	-5.176422292506377
URS0000237CBD_GR_chr12_62603747_62603768_22_+	-0.9771702082960338	-2.14490537555609	0.19056495896402237	6.711100207123379	-1.8103483298074274	0.09372559440471546	0.17805906243902103	-5.1527457758787705
URS0000EFC8EF_GR_chr1_9151691_9151756_66_-	-0.48687330748741964	-1.0691857812123096	0.0954391662374704	7.5477589400603735	-1.8040667330204874	0.09414933116805427	0.1784914403394362	-5.169987625213982
URS00006ABCCE_GR_chr16_70788694_70788764_71_+	3.167744560461581	-0.6404948849996628	6.975984005922825	1.9051162074882118	1.8253493859968308	0.09452721232472151	0.17859026430485272	-4.570922424139478
URS00003C9A26_GR_chr13_44917927_44917998_72_-	0.8442265455198088	-0.16702251564840265	1.8554756066880203	8.135523947192361	1.8014445573631415	0.09459396417026265	0.17859026430485272	-5.181231129506848
URS0000EFE1EB_GR_chr13_50049129_50049188_60_-	0.4787976491048056	-0.09539833335727133	1.0529936315668826	6.519232298943637	1.799221309005383	0.09494578017530343	0.17862494161229678	-5.156497713848379
URS000014D40F_GR_chr17_38869292_38869363_72_-	2.630010016070547	-0.5339506965125955	5.79397072865369	1.7618652188670667	1.8165224698471112	0.09500854589150616	0.17862494161229678	-4.664276484874058
URS000003F252_GR_chr1_198859069_198859090_22_-	0.5987680381699381	-0.120206013203908	1.3177420895437841	7.012804454084061	1.7969587989699443	0.09531973120213434	0.17862494161229678	-5.183022713460851
URS00004F9744_GR_chr7_100093571_100093592_22_-	-0.6072999084365467	-1.336709228410713	0.12210941153761945	12.813051640797362	-1.7964892948278044	0.09539749628964421	0.17862494161229678	-5.180064427952248
URS00000C85B2_GR_chr7_100093560_100093643_84_-	-0.5855803844665548	-1.2949643081063906	0.12380353917328102	9.173246248486942	-1.7811393750014504	0.09797135674533039	0.1830047486904088	-5.218465255184119
URS0000EFEAAC_GR_chr12_62603690_62603767_78_+	-0.557105378928334	-1.2323679687824054	0.1181572109257375	10.317310602029323	-1.780153234471294	0.09813881028672473	0.1830047486904088	-5.230439319233526
URS0000676D30_GR_chr14_100968948_100969022_75_+	-1.1611315408269136	-2.5703245997387945	0.24806151808496724	3.189845834461477	-1.7778849480586312	0.09852494989420095	0.18327136077043338	-4.850444528890656
URS0000EFC5C7_GR_chr1_207801864_207801922_59_-	-1.4403394590946308	-3.1893099612562397	0.3086310430669783	4.1638868179177715	-1.7769495590911355	0.0986845788763872	0.18327136077043338	-4.691105151087411
URS00006B5455_GR_chr20_49280683_49280772_90_+	0.6060462636618662	-0.13181672352690144	1.3439092508506338	4.09838549318532	1.7722409958050194	0.09949162400948494	0.1843938449055627	-5.0044318622472135
URS00007EA7AF_GR_chr5_94569467_94569513_47_-	0.8740018118819051	-0.19113305008544978	1.93913667384926	1.6438859758559567	1.7705184619727676	0.09978833044474847	0.18456784696081527	-4.64593662481304
URS00006D9244_GR_chr3_132229100_132229171_72_-	1.2599672223854617	-0.28178517652757074	2.801719621298494	2.2474337568988707	1.7679944678426454	0.10082963716380144	0.18611555744231098	-5.021239649158114
URS000075BAEB_GR_chr16_14303967_14304049_83_+	-0.754041602019405	-1.68037304100321	0.17228983696440003	3.332781200160699	-1.75639272535358	0.1022513387505367	0.18835772927730443	-4.9880361480632915
URS000070C400_GR_chr15_25054210_25054304_95_+	-1.3524912413942465	-3.0167339801673942	0.3117514973789013	1.889523888382396	-1.753519164507637	0.10275894365937231	0.18891038127278548	-4.514173156173769
URS0000EFBCA6_GR_chr19_45639047_45639070_24_-	-1.9214426817021355	-4.298800733236048	0.4559153698317764	1.1020067578458521	-1.7735887920402647	0.10310695651887342	0.18916800490357824	-5.029753243995799
URS000074FAC4_GR_chr6_162788982_162789050_69_-	0.7071753438522812	-0.16553348452719518	1.5798841722317576	2.6802244597279934	1.7484389274412646	0.10366182559157365	0.1898033426324588	-4.976345441870169
URS00002DDD59_GR_chr3_45688999_45689071_73_-	2.1971237333264386	-0.5290714486109103	4.9233189152637875	4.718219889498226	1.7435477942460522	0.10514535091507655	0.1921330709492363	-4.562538381151637
URS0000233054_GR_chr19_13836440_13836517_78_-	0.605717716492082	-0.1479294844552761	1.35936491743944	5.47418354531689	1.7341829500525248	0.1062331361488319	0.19373177133354114	-5.176836737136398
URS0000EFCA53_GR_chr9_109046231_109046293_63_-	2.1333801267283583	-0.5417167627871495	4.808477016243867	1.2255094002207407	1.7263763782905743	0.10841790646384752	0.19662288152356716	-4.755470003412247
URS0000EFE1FD_GR_chr6_71403553_71403616_64_-	-1.0238254402318994	-2.30748400042631	0.25983311996251146	15.377391140500931	-1.7254909382602566	0.10843762883083992	0.19662288152356716	-5.248171308060162
URS00006E5DD3_GR_chr19_13836286_13836353_68_-	-0.6168274863627268	-1.3897071260049922	0.1560521532795388	8.857840818677852	-1.7220453228433552	0.10846668848882496	0.19662288152356716	-5.305531807756817
URS00005DBAF3_GR_chr17_31560050_31560071_22_+	0.5171637093145867	-0.13180072854590397	1.1661281471750773	3.714795193807505	1.7194908495706966	0.10894201033801101	0.1968419070031386	-5.1278357856707375
URS000075DD93_GR_chr17_41517164_41517217_54_-	-1.1453158337321718	-2.5828941117177164	0.292262444253373	2.312878008523298	-1.7191500767822976	0.10902013310943061	0.1968419070031386	-4.981338572302131
URS000025C8A1_GR_chr2_27050845_27050871_27_+	-0.7396274466018911	-1.6694302034881259	0.19017531028434376	6.392955948890568	-1.716385810352529	0.10952225361221925	0.19735693225172182	-5.2147683188161515
URS0000500DB7_GR_chrM_15954_16023_70_-	0.6379084813865141	-0.17068602438472025	1.4465029871577486	1.7736036216776494	1.7022381379642686	0.11220069042207052	0.20178385036380272	-5.0354857877401855
URS00004C170A_GR_chr15_25087663_25087753_91_+	-0.9036688176864622	-2.0501593923251127	0.24282175695218844	3.906167326012751	-1.7007149683659484	0.11249246844333041	0.20190955874443922	-5.165663367828055
URS0000642F53_GR_chr12_95308420_95308513_94_+	0.5900598666834975	-0.15991594920692054	1.3400356825739155	3.5252933223531064	1.6976241463222717	0.11308659832624411	0.202576386765516	-5.131547857412941
URS000004F5D8_GR_chr22_46112800_46112820_21_+	0.628424486743862	-0.17427359887901417	1.4311225723667382	3.8258946032835723	1.689248718147466	0.11471044626484561	0.20508154440276916	-5.1544991722434625
hsa_piR_001042_DQ571335	0.7771460190915445	-0.2176710485946085	1.7719630867776974	4.838141710858012	1.6855906949713864	0.11542607528757709	0.20595633041508854	-5.1909268004338065
hsa_piR_017936_DQ594740	-0.7959076274972072	-1.8158121138117689	0.22399685881735443	3.8645988022229982	-1.6838208804374515	0.11577371337628065	0.2061723662865272	-5.136796915030484
URS000054939C_GR_chr14_100883001_100883023_23_+	2.929990645153052	-0.8547377128464722	6.714719003152576	1.8917493382234087	1.6988366309418295	0.11673962546970316	0.20748644370591773	-4.90711535210436
URS0000ABD8C9_GR_chr2_202278113_202278187_75_+	0.7063662806832536	-0.2054820014125096	1.6182145627790168	2.2223609257205403	1.6714758315565947	0.11822424858476485	0.20971552867862772	-4.975871734960444
URS0000282AB2_GR_chr6_28719704_28719775_72_+	0.6752018557250841	-0.19863696625832195	1.54904067770849	5.177924322138912	1.6672280876657177	0.1190778830726271	0.2108188202258573	-5.240025132865886
URS000075B0FE_GR_chrX_134541341_134541437_97_-	-0.5926083688175128	-1.3610859339389596	0.17586919630393394	3.2457083740042543	-1.6639080129063315	0.11974884118303983	0.21159503976032282	-5.148184364143137
URS00004F0321_GR_chr1_146035692_146035763_72_+	0.8386715550422483	-0.2527062408884386	1.9300493509729353	9.500526206244908	1.6610390691409147	0.12074431488184746	0.21294055531488604	-5.393279683643625
URS000054DD16_GR_chr22_39315213_39315307_95_-	0.7774648233974011	-0.2392421312485613	1.7941717780433635	3.2884398671885817	1.649976201610573	0.12260048867384205	0.21579583112803918	-5.141841060671246
hsa_piR_017104_DQ593636	0.5879158456148272	-0.1838918003904182	1.3597234916200727	3.067423409148253	1.643610151814305	0.12392313120893354	0.21770279806974813	-5.178162700578388
URS0000EFB9CA_GR_chr16_14303979_14304038_60_+	-1.0328444497337084	-2.3921958312838036	0.3265069318163869	0.7594560293678476	-1.6394414580315742	0.12479596006849622	0.2188137257463036	-4.937627826432377
URS0000EFBC1D_GR_chr3_52268279_52268357_79_-	-0.47596726524851984	-1.1087835653902134	0.1568490348931737	7.767075843855004	-1.622901471259119	0.12831197155983895	0.22390071240347584	-5.443805573190871
URS0000688C7B_GR_chrX_53556238_53556326_89_-	0.7243400311608104	-0.23883345678319923	1.68751351910482	1.8309440060668116	1.6226718189225686	0.12836138961480348	0.22390071240347584	-4.949954666463837
URS00003A4D14_GR_chr17_1713903_1713987_85_-	-0.6718267080642661	-1.5653610788016938	0.22170766267316167	11.067412976095676	-1.6223282411469624	0.12843535370836745	0.22390071240347584	-5.461689524633989
URS00005FDE70_GR_chr16_67202327_67202348_22_-	-0.5647273235951555	-1.3209969318740125	0.19154228468370138	5.701302654189398	-1.6112201298970397	0.13084666226088512	0.22766818863748656	-5.418199005741602
URS0000EFEF97_GR_chr11_122146522_122146589_68_-	-0.7448856628344043	-1.748168630533476	0.2583973048646675	14.173767605777673	-1.6019866844577901	0.132880763294447	0.23076621106478393	-5.4317754712496065
URS0000EFCF77_GR_chr14_101065313_101065367_55_+	-0.822254654615965	-1.9308704001518533	0.28636109091992323	4.051182099847519	-1.6003612392841258	0.13324165986784037	0.23095221043758998	-5.304954908866059
URS0000052456_GR_chr12_62603685_62603771_87_+	-0.9016594478142175	-2.125114126202658	0.3217952305742229	2.5771225041669936	-1.5901839943511598	0.13552060717034187	0.23445580327948878	-5.045422727528177
hsa_piR_000586_DQ570728	0.742547662817441	-0.2665360993096242	1.7516314249445062	4.054012572221551	1.5877782332437302	0.13606420635822974	0.23494957834153524	-5.34363030010627
URS0000816C2B_GR_chr12_97876120_97876195_76_-	0.8607850854406189	-0.31098919566734473	2.0325593665485826	1.424431567880152	1.5851515876392972	0.13667452147273784	0.23555646693218074	-5.363701276518091
URS0000EFBB09_GR_chrX_85903638_85903702_65_-	-0.4899128376099551	-1.15953036009102	0.1797046848711099	8.888985123830576	-1.5786459372148958	0.1381448511176206	0.23758535220526986	-5.515787588699103
URS0000096022_GR_chr17_1713914_1713935_22_-	-0.6581815689862989	-1.558359489221456	0.24199635124885832	15.914433680261801	-1.57764791017785	0.1383738864492231	0.23758535220526986	-5.458720433045825
URS00005CCF67_GR_chr5_140711276_140711373_98_+	0.9698643077882674	-0.36118313961926574	2.3009117551958003	1.3789820503375776	1.5722085954878156	0.1396278924496208	0.23928697199464202	-5.0193080069688225
URS00007E4FC7_GR_chr9_114209485_114209506_22_+	0.8924015982903954	-0.33573276140540576	2.1205359579861964	1.6580780690732173	1.567859651270678	0.14063753213638622	0.24056419970697643	-4.996542635246547
URS00005A4DCF_GR_chr19_51693268_51693291_24_+	-0.46924117649013297	-1.1174594020484405	0.17897704906817447	9.487551526110225	-1.5619517120566526	0.1420191388525842	0.24247170048002178	-5.547925836492136
URS0000EFCE2E_GR_chrX_50009772_50009794_23_+	0.5545113605215755	-0.21565526939148538	1.3246779904346364	4.655829628043758	1.5535258241610965	0.14400970548496883	0.24540979773655736	-5.346806962396592
URS00004F859B_GR_chrX_134541364_134541385_22_-	-0.5188428275977488	-1.242078125229888	0.20439247003439054	6.72563776857688	-1.547921490653551	0.14534688217060995	0.247225537897673	-5.545204828192126
URS0000EFF2AC_GR_chr1_71067641_71067702_62_-	-0.38602162999059164	-0.9252108665286278	0.15316760654744455	8.076437240329486	-1.5447676011241096	0.14610404829716428	0.24804978348958862	-5.558025152470371
URS0000EFC530_GR_chr2_96798287_96798345_59_+	1.0480490091401635	-0.41759048522244435	2.513688503502771	1.6930375908359774	1.5429333224294217	0.14654595858776515	0.24833672684332642	-4.938454754590506
URS00000A3335_GR_chr1_75787889_75787972_84_+	0.9406740055644294	-0.37781209140472094	2.2591601025335795	5.050315553145093	1.5405765682526187	0.14729036963758904	0.24913426834610786	-5.354519324497138
URS0000EFBE70_GR_chr1_198858886_198858947_62_-	0.5766004793721731	-0.23230575824953015	1.3855067169938762	8.015561710455811	1.5380467661601398	0.1477287909781016	0.2494122445084832	-5.567495834346751
URS00004949A9_GR_chr21_8215846_8215876_31_+	-0.4334944158830538	-1.0425099903880843	0.1755211586219766	6.978893884293717	-1.5358465782507418	0.1482640191118175	0.24985232850324798	-5.550391835546861
URS00009FCF3B_GR_chrM_4435_4469_35_+	1.2357568833046473	-0.5041875683281625	2.9757013349374573	1.0208145980878116	1.5324643522218278	0.14909001989614443	0.2507798855924056	-4.837950061917873
URS0000EFE6F3_GR_chrX_134169811_134169872_62_-	1.1320825841067659	-0.47029589476730815	2.7344610629808397	2.5950183297547875	1.5245196761910629	0.15106027534571864	0.25362518554354974	-5.187530363489045
URS0000B4AE68_GR_chr22_11629695_11629788_94_+	0.7842285573487322	-0.3293264801286804	1.8977835948261448	5.833751715652718	1.5196759625779237	0.152263276245316	0.25422810202656987	-5.5246077514721845
URS000072E179_GR_chr14_45110883_45110968_86_+	0.8179269172993715	-0.3435057576268117	1.9793595922255547	3.6229542889586894	1.5195436738758221	0.152281666817235	0.25422810202656987	-5.321806315894459
URS0000440183_GR_chr1_633467_633553_87_+	0.6317714565276495	-0.265394517121081	1.52893743017638	2.871192652351218	1.5194273262908458	0.15231066871977975	0.25422810202656987	-5.376855820006028
hsa_piR_008488_DQ581533	0.9423282319763302	-0.39676105140112217	2.2814175153537826	2.5197574299417216	1.5183972006568902	0.1525676524107389	0.25422810202656987	-5.033257561283593
URS0000442B0D_GR_chr14_101065641_101065661_21_+	-0.6698735446375115	-1.6224171244679733	0.2826700351929502	1.7425844269299562	-1.5174021617585705	0.15281623275663045	0.25422810202656987	-5.23276011753423
URS0000EFBA11_GR_chrX_139924158_139924217_60_-	-0.5773138370896591	-1.4004253365190864	0.24579766233976819	3.860673777054031	-1.5133731476366137	0.15382627912984959	0.2554414489200057	-5.415032707215063
URS0000EFE533_GR_chr3_160404606_160404666_61_+	0.6876489382423765	-0.2940922214538726	1.6693900979386256	3.296020941836195	1.5113411374634127	0.15433783609367088	0.2558240999002559	-5.346353926981759
hsa_piR_019911_DQ597340	0.8054197230066018	-0.3491028219561163	1.95994226796932	1.1576964898007502	1.5052636302665485	0.1558764629880333	0.25790469330747323	-5.145054419210773
URS0000EFC77D_GR_chr19_46018960_46019021_62_+	0.5061411028384191	-0.22029775513080052	1.2325799608076387	3.903452163495878	1.503367876683974	0.15635905756448554	0.25823133440099055	-5.436032818965641
URS0000EFDF99_GR_chrX_134546642_134546701_60_-	0.6530484668321446	-0.28492976204631626	1.5910266957106054	6.4275904053604105	1.5022609633089838	0.156641424823458	0.25823133440099055	-5.615442539961461
URS00006BC7F5_GR_chr15_25080142_25080233_92_+	-1.0971220899806153	-2.677697259449219	0.48345307948798855	2.7637757181883456	-1.497726557153647	0.15780263575933265	0.2596752234014335	-5.079260029827568
URS0000EFBDE0_GR_chr8_134800531_134800591_61_-	-0.5119803705832755	-1.2503195568588894	0.2263588156923383	8.708165995736499	-1.496201610702684	0.15819479019812488	0.2598506481593748	-5.636418750559933
URS0000209048_GR_chr6_28658237_28658308_72_-	1.0082348611751681	-0.4484087426695249	2.4648784650198614	3.3852560388033623	1.493485909969007	0.15889519856951725	0.26053086612299226	-5.237474568939007
URS00004E8341_GR_chrX_50003167_50003188_22_+	0.9859863112428666	-0.4469491077773948	2.4189217302631283	6.995732154935614	1.489536069243523	0.16066882487662645	0.26257263155156696	-5.61200520414682
hsa_piR_001101_DQ571419	0.45698519363418866	-0.20635988790793425	1.1203302751763116	3.1199248929782852	1.4864672386474873	0.16071753381782725	0.26257263155156696	-5.39472288099151
URS0000EFE0B9_GR_chr4_109488713_109488735_23_+	0.5098767643620996	-0.23297549312935506	1.2527290218535543	2.9364401512396996	1.4810015048283205	0.1621488470778312	0.2641795184749348	-5.308856832937422
hsa_piR_012753_DQ587269	-1.2048715682179671	-2.963214524343093	0.5534713879071591	3.995712562093237	-1.4833509925258785	0.16228170420603139	0.2641795184749348	-5.444240914642961
URS0000092302_GR_chr10_67764503_67764584_82_+	0.7483517402700499	-0.3455311627335056	1.8422346432736054	1.5214867440938213	1.476140393557056	0.16343083750770662	0.2655751109500233	-5.087842303031966
URS00001F0C23_GR_chr19_51693306_51693327_22_+	-0.6388544915885024	-1.5779902683066906	0.3002812851296859	1.9825787622291757	-1.467798005444597	0.16565080123774312	0.2687027257154122	-5.24122466886059
URS000075D4B1_GR_chr17_41517166_41517186_21_-	-1.1263460153639038	-2.7876865971429954	0.5349945664151876	1.8567155981281522	-1.462962457203717	0.16696357306636433	0.27035026955585684	-5.227229325289875
URS000072497E_GR_chr17_76558792_76558868_77_+	0.6940667255779605	-0.3350039849600104	1.7231374361159313	2.045600574410812	1.4552872785748474	0.16902742075741012	0.2732059553983005	-5.1915828449391
URS00000A07C1_GR_chr9_94178841_94178862_22_+	0.5428201921820461	-0.2693856253848361	1.3550260097489284	6.140398645614196	1.4420576564842922	0.17266059053207664	0.2785835769223222	-5.658562712421593
URS00004C1179_GR_chr12_50456705_50456785_81_+	0.4895602372094876	-0.24476914797592764	1.223889622394903	3.826332431314154	1.4384936703653493	0.17365042613486845	0.27968475713757573	-5.538907669193796
URS00001012BC_GR_chrX_119646763_119646784_22_-	0.5881390306417318	-0.2957602594644325	1.4720383207478962	2.4272496325670394	1.4357206353769343	0.17442385963141474	0.2804341206088117	-5.370371289152056
URS00000157F5_GR_chr11_122146523_122146544_22_-	-0.7691842783611615	-1.928047312916514	0.389678756194191	2.250719728721186	-1.4321582699449436	0.17542165947818644	0.28122243249068457	-5.27527267625459
hsa_piR_016658_DQ592931	0.457044335224408	-0.23173398111451426	1.1458226515633303	7.163740035085625	1.4317645003263715	0.1755322435766031	0.28122243249068457	-5.705616480490332
URS00007F86BF_GR_chr5_94569467_94569499_33_-	-1.0016191701433104	-2.5274979609950163	0.5242596207083954	2.5596789275045055	-1.4188799094914986	0.17958555762143702	0.28721064575660404	-5.412636339300901
URS0000EFC7C8_GR_chr11_79402030_79402099_70_-	0.7270979950906709	-0.384261815649386	1.8384578058307277	4.273561572210028	1.411662849456076	0.1812550272806411	0.28903300403524973	-5.566937388517793
URS0000C93D93_GR_chr8_55909399_55909449_51_-	-0.4737043673667847	-1.1979424292768979	0.2505336945433284	5.508401025240055	-1.4112981418942463	0.1813602695649754	0.28903300403524973	-5.664793042952191
URS00000F4AC3_GR_chr1_109598893_109598967_75_+	-0.46121753590704007	-1.1697545959573312	0.2473195241432512	4.763959388013385	-1.4045459971900653	0.18331787273455788	0.2916420702595239	-5.605440144746882
URS0000390F3A_GR_chr17_75034431_75034503_73_-	1.9133579114671144	-1.0360901984247908	4.862806021359019	2.5911049297425492	1.40430749174309	0.18412290131580655	0.29241158847710985	-5.005593220458169
URS00001CF056_GR_chr4_38868092_38868113_22_+	-0.49599468357275356	-1.2623635747501154	0.2703742076046083	6.554055738695789	-1.3964708680176952	0.18568196011969457	0.29437383921414995	-5.743385900176081
URS00005918D5_GR_chr22_46113745_46113766_22_+	-0.42771457173314076	-1.089982245544082	0.23455310207780045	5.794435104085721	-1.3935200300084438	0.18655210938992692	0.2952389905127539	-5.71411931823393
URS000044FE6A_GR_chrX_147236945_147236967_23_-	-0.9957278748528764	-2.5388508893225685	0.5473951396168157	1.6567519167077094	-1.3923000630671638	0.18691283747636536	0.29529632309634113	-5.144776814592213
URS00004E6E4D_GR_chr17_8226661_8226691_31_-	0.3925409986350168	-0.2210817369346676	1.0061637342047012	7.142065474577767	1.3803089586186013	0.19048913902854642	0.3004248119860957	-5.762796593309548
URS0000EFEDF9_GR_chrX_134546330_134546393_64_-	1.3147087697017463	-0.7445815545090628	3.3739990939125555	1.4020664526106792	1.3811735991632013	0.19082023050666136	0.3004263144655049	-5.235543789126715
URS000075AC6E_GR_chr15_62823971_62823994_24_+	-0.54464100655672	-1.4026903316487083	0.3134083185352682	2.079005050344449	-1.3695907329943084	0.1937332523437305	0.30448576793228804	-5.388279422733348
URS0000EFF403_GR_chr8_124821989_124822048_60_+	-1.2389619396644063	-3.1959831626553212	0.7180592833265089	1.6859030807868152	-1.3660140177230584	0.1948258577159953	0.3056750526233719	-5.096539766881431
URS00002B094D_GR_chr1_161440827_161440856_30_-	0.7631065073343284	-0.4469271849643779	1.9731401996330347	1.7727607867139954	1.360756508139391	0.19644106456671243	0.3076787758273809	-5.341570051000702
URS0000EFD74E_GR_chr9_21512119_21512178_60_-	0.8107103137206613	-0.4812893812167931	2.1027100086581156	1.0344418462569496	1.3539293820633787	0.19855481548882686	0.31045512387428253	-5.500807166108028
URS0000476BE1_GR_chr20_3917541_3917563_23_+	0.5244071179086571	-0.3128307656930279	1.3616450015103423	13.366207920246104	1.3514887433874905	0.19931495550592	0.3111091072219334	-5.805060676486998
URS0000EFC5AB_GR_chr9_83969770_83969834_65_-	0.5021806391028187	-0.3054184000132938	1.3097796782189313	1.9012753230672161	1.3417045657656894	0.20238611373886262	0.31536192380541944	-5.451131204306543
hsa_piR_017184_DQ593752	0.5797119156109201	-0.3597750710820069	1.519198902303847	3.5393191620039235	1.3314172652973504	0.20565661255716228	0.3195351396820926	-5.68487426330008
URS000047CFA7_GR_chr21_8212572_8212592_21_+	0.8804962349872194	-0.5486272160349182	2.309619686009357	4.120597413258037	1.3328891871339563	0.20576658445462226	0.3195351396820926	-5.664829410601644
URS00006CCF53_GR_chr5_181243312_181243379_68_-	0.5537625722081421	-0.3447277249619677	1.4522528693782517	4.561356674428849	1.3298508459177845	0.20615834566427674	0.3195981167878907	-5.667325406901617
URS00006611EB_GR_chr19_50802328_50802418_91_-	0.6055846581757334	-0.37972095352602697	1.5908902698774936	3.581039767244272	1.3261621670369992	0.20734377236760274	0.32088917152129	-5.543845712801848
URS00006706DC_GR_chr8_119891132_119891229_98_-	-0.895483097565839	-2.360892119703446	0.5699259245717678	0.5254352291075093	-1.3185337719285408	0.20981281860139964	0.32353800530810967	-5.4426228652086195
URS0000676297_GR_chr1_10999862_10999945_84_-	-0.41861871590510447	-1.104075017495377	0.26683758568516824	8.327004597493731	-1.3177456582469644	0.21006925320122888	0.32353800530810967	-5.856084642755172
