sncRNA	Primary_Solid_Tumor_salmon	Solid_Tissue_Normal_salmon	Primary_Solid_Tumor_fc	Solid_Tissue_Normal_fc
URS000028D142_GR_chr9_94178895_94178916_22_+	262.6632554509836	281.35770010514864	63.253066299694645	66.41119759191609
URS000024C472_GR_chr9_95085219_95085293_75_+	225.68034879594015	327.4927783858028	208.88654280368067	221.2620320830279
URS00004E57E7_GR_chr9_95085265_95085287_23_+	695.2930253612017	748.3951880828914	206.26552895435267	219.34009543899157
URS0000695404_GR_chr9_95085450_95085532_83_+	335.9793627811203	505.9099743626145	227.10526071391183	296.6415376103199
URS000059311D_GR_chr9_95085505_95085525_21_+	518.5589758366324	683.7382672001944	192.7712887318336	241.4679708338861
URS000075CA56_GR_chr9_95086014_95086094_81_-	9.346653172683085	4.610149698130124	228.61437915227881	290.56377957195116
URS00003A9237_GR_chr9_95086021_95086088_68_+	474.26733073536957	1154.5575048133942	225.72853441049506	287.68985707128957
URS0000EFCA53_GR_chr9_109046231_109046293_63_-	19.26807080697255	8.048017470077987	6.291633600842447	3.1130782227969562
URS000075AC6B_GR_chr9_114209434_114209529_96_+	149.9917249748338	58.88032148192109	98.0990084623806	25.813337984871342
URS0000EFE138_GR_chr9_114209448_114209506_59_+	21.56764002536319	15.431214456774535	43.555197445941765	10.27351878368005
URS00000AD002_GR_chr9_114209449_114209470_22_+	15.65323149976116	4.67447915728114	7.6051294835433785	3.666594567506677
URS00007E4FC7_GR_chr9_114209485_114209506_22_+	6.721728659785453	3.178483375288939	34.800826876127886	5.8220714051575815
URS000022A78C_GR_chr9_114209487_114209507_21_+	311.0510816218871	54.437477049530955	74.76143123782052	15.178071701075297
URS000070931D_GR_chr9_124692472_124692545_74_+	34.72005590543267	53.904080756283605	508.1020095635384	451.57508389252314
URS0000EFD8CD_GR_chr9_124692479_124692539_61_+	69.68446191102582	60.264855255285006	507.07542610165444	448.82285033661884
URS0000241987_GR_chr9_124692518_124692539_22_+	592.18409453101	747.5842914564529	218.48808762653502	278.31486644036823
URS0000EFD2FF_GR_chr9_124693724_124693784_61_+	43.9625872646733	12.205265951091738	62.20283742014215	23.671597579941416
URS0000EFD44C_GR_chr9_128244744_128244805_62_-	210.35312964245924	576.4294193997888	287.2754288313235	350.46988568494334
hsa_piR_020450_DQ598104	44.00594600412112	46.82355679416373	7.772579513434176	8.853020173692158
URS000052FCE0_GR_chr9_133349396_133349470_75_+	8.58168175609165	4.594373822410982	25.992799645291544	10.089912679321591
URS0000475CEE_GR_chr9_133349419_133349445_27_+	47.04195817853529	15.042689702720583	17.59006356152137	5.307348162631468
URS00007131DA_GR_chr9_133350456_133350528_73_+	4.99665539625514	2.260288686992299	NA	NA
URS0000AA27D3_GR_chr9_133350847_133350912_66_+	20.570573035367712	6.431982807060447	NA	NA
URS0000718DAA_GR_chr9_136670608_136670680_73_+	121.7050954225122	366.6932869074846	496.1611795427413	715.7607575345877
URS0000EFC9F6_GR_chr9_136670616_136670638_23_+	212.72413125248968	340.11981010237855	40.54565238542033	64.60097726690695
URS00007E4C77_GR_chr9_136670652_136670674_23_+	192.7080587259092	205.05012342219973	455.8266337543977	650.2164824144256
URS00001F1DA8_GR_chr9_136670653_136670674_22_+	2080.550254170278	3118.168216458481	445.63806631850025	639.3921783590883
URS0000DC002B_GR_chrM_592_647_56_+	10.093764773411607	4.986163800349123	NA	NA
URS00004953B9_GR_chrM_716_777_62_+	22.525118571568516	24.847415796494964	NA	NA
URS000080222F_GR_chrM_1551_1601_51_+	9.40843345074191	2.4489393098054113	NA	NA
URS00004B1F4D_GR_chrM_1603_1671_69_+	9.94349727526775	9.231683172305557	175.4474016843366	72.28910081320947
URS000058FDD6_GR_chrM_2742_2836_95_+	171.45322735515782	172.0855701643803	67.37999526263975	71.69445910337994
URS0000E505FF_GR_chrM_2853_2942_90_+	25.72917118090275	17.34158041314214	NA	NA
URS000081566B_GR_chrM_3150_3226_77_+	11.247852838138716	4.266616456751123	13.353304013179773	4.625376310266987
URS00005FEB83_GR_chrM_3230_3307_78_+	10.94285563340304	12.253100056825842	NA	NA
URS00009FCF3B_GR_chrM_4435_4469_35_+	4.861873570020266	2.5567388960417206	NA	NA
URS0000815733_GR_chrM_5577_5649_73_-	33.62669109034584	25.03325541270533	NA	NA
URS00002BF426_GR_chrM_5825_5891_67_-	378.37197272752536	93.1297778225075	17.73555121040902	11.949544294316514
URS0000DCCA79_GR_chrM_5826_5856_31_-	3.7004948522649634	1.8225015104178062	NA	NA
URS0000DF33CF_GR_chrM_5826_5884_59_-	542.5699480431832	587.6804441981691	11.969806476893353	10.56686222638991
URS0000DD9FD7_GR_chrM_12146_12206_61_+	75.24980408846973	59.66996077525793	NA	NA
URS0000027F06_GR_chrM_12207_12265_59_+	40.11398980872096	24.052716309733608	NA	NA
URS00007D852F_GR_chrM_15888_15938_51_+	29.682516163893794	4.518628133062532	NA	NA
URS0000500DB7_GR_chrM_15954_16023_70_-	6.218471818801584	4.55481023736446	NA	NA
URS000043C63A_GR_chrM_15955_15976_22_-	26.520206445473917	8.32815930771354	NA	NA
URS00007D3C57_GR_chrM_15956_15978_23_-	23.841374765321422	7.214776181568901	NA	NA
URS00007BDBCB_GR_chrM_15956_15981_26_-	4.824360149863526	1.7616935754380538	NA	NA
URS0000647276_GR_chrX_45746178_45746247_70_-	2.981650567489681	5.308915515569442	25.601030689605306	45.376854704230404
URS0000EFC463_GR_chrX_45746179_45746242_64_-	6.95301301370389	11.596081440532155	25.595654013710295	45.36881982118165
URS0000170CF4_GR_chrX_45746180_45746202_23_-	85.02427518949779	160.742948098284	24.931593748194228	44.621804393527626
URS0000EFBE9C_GR_chrX_45747032_45747096_65_-	5.227957817645819	6.2510697389690035	10.36466482355604	14.097326921513536
URS00005D117C_GR_chrX_45747033_45747056_24_-	31.683405014323466	46.49733148660861	9.094445472861162	12.581821006555824
URS0000EFD6AE_GR_chrX_50003166_50003225_60_+	472.3293207351687	489.68165828527833	280.2038968793006	246.51952647767098
URS00004E8341_GR_chrX_50003167_50003188_22_+	288.926489534462	190.74211051975198	262.658192918803	233.000909398683
URS00004B4B85_GR_chrX_50003204_50003225_22_+	28.292620487920402	19.886715794165244	11.406784934627828	7.553131831809525
URS000075E243_GR_chrX_50008431_50008514_84_+	19.1538128747149	18.977851569297137	35.772611762313055	30.428131496624854
URS00007E4DAF_GR_chrX_50008481_50008504_24_+	20.934374400332455	23.393219208212493	35.43984328943614	30.088669156677962
URS000075AA9A_GR_chrX_50008482_50008504_23_+	163.84331998328335	130.0523019796252	34.48212677132454	28.934356503627388
URS0000173A33_GR_chrX_50008968_50008993_26_+	8.217045055428375	8.00805123079832	NA	NA
URS000075D7AB_GR_chrX_50009722_50009805_84_+	7.958552780307621	5.469553021081918	9.825833626156097	6.539857020167352
URS0000EFCE2E_GR_chrX_50009772_50009794_23_+	35.139369975379736	22.706298288423326	8.863439412828923	5.744371312808365
URS0000EFC8C5_GR_chrX_50013255_50013314_60_+	10.311367531279261	14.002130199145311	9.471075062721784	7.771319711256366
URS00007E4104_GR_chrX_50013256_50013278_23_+	23.739298844023537	15.763931635562496	9.282994193615197	7.574578392752604
URS0000D5601B_GR_chrX_50014649_50014671_23_+	2.8011783614244075	3.8488715243340623	NA	NA
URS0000688C7B_GR_chrX_53556238_53556326_89_-	5.508640159705819	2.938383142536427	16.769696424102797	12.053139281034282
URS0000EFC83F_GR_chrX_53556241_53556320_80_-	69.80363663468694	56.86975454644596	16.757498493213888	12.044490798998234
URS00005D05D7_GR_chrX_53557193_53557273_81_-	5.730944253227355	5.130270984023478	1136.729383202984	1045.1646121566075
URS0000EFE6B5_GR_chrX_53557196_53557267_72_-	6766.5067417593655	6014.039755964749	1135.672521116128	1044.2178684010084
URS0000405AD1_GR_chrX_63786053_63786075_23_-	4.0751910908905264	9.442358519394976	NA	NA
URS00007E3675_GR_chrX_66018937_66018959_23_+	62.78750090824357	185.18988014658248	22.281313840165136	62.68738773005485
URS0000EFF427_GR_chrX_74218556_74218608_53_-	37.503121420621035	72.38548368286004	7.158625650063312	11.905318449476956
URS00006A92FA_GR_chrX_74287286_74287356_71_-	13.094046345843372	24.61701657635953	190.75958829484185	189.61690522756265
URS0000EFE11F_GR_chrX_74287294_74287346_53_-	32.010091948650285	47.94204168782475	190.35101303227134	187.69826073738787
URS0000285DCB_GR_chrX_74287295_74287316_22_-	696.5976806803872	659.1955021201272	182.50316627804563	175.9149512648407
URS0000EFBB09_GR_chrX_85903638_85903702_65_-	469.40594000978643	563.4335187699329	98.98875643999506	117.77863801051434
URS00002E131D_GR_chrX_85903639_85903662_24_-	5.523860643511483	6.698118204442321	2.4155254870619225	3.8894469276192347
URS0000EFCEF9_GR_chrX_85903640_85903663_24_-	139.60391201627823	152.10044037192208	20.71837871851261	23.002735236084387
URS000063C71D_GR_chrX_110055329_110055426_98_+	38.1187065447697	34.98127827576116	21.526309423431556	18.203835374620173
URS0000013DD8_GR_chrX_110055389_110055409_21_+	24.438706795576113	17.910901583322264	19.29834375262582	15.591592103122364
URS00001012BC_GR_chrX_119646763_119646784_22_-	7.611533273732364	4.71454257997174	5.230250670739447	3.2667756949279365
URS000075E6A6_GR_chrX_134169378_134169452_75_-	31.3632183075826	14.687740664187281	10.096735618627633	6.71706265083052
URS000038B599_GR_chrX_134169382_134169403_22_-	9.985643325246	11.762369893432819	9.859973030354764	6.39520329171666
URS00002E728C_GR_chrX_134169538_134169612_75_-	2634.5913252408636	3866.293405113432	1683.5056122311935	2067.6165487274707
URS0000EFE6F3_GR_chrX_134169811_134169872_62_-	29.071310945584713	12.244087517680423	NA	NA
URS0000EFEADA_GR_chrX_134540194_134540252_59_-	15.64979606878948	10.2453731119794	4.018873870542193	3.1648905331642436
URS000075B0FE_GR_chrX_134541341_134541437_97_-	10.493090412286314	15.203185630172422	49.32304123891163	53.28491938156205
URS0000EFE7E5_GR_chrX_134541363_134541422_60_-	46.952657975384405	50.98613186319622	47.87638413514641	51.960844965498595
URS00004F859B_GR_chrX_134541364_134541385_22_-	132.06697790270783	154.7702571622012	30.023522493689505	34.16151636351211
URS0000D52318_GR_chrX_134541365_134541386_22_-	87.11804641588317	71.96748358845146	27.037151800368417	25.405586405637553
URS0000EFEDF9_GR_chrX_134546330_134546393_64_-	12.05731229349213	6.558566712893729	NA	NA
URS0000EFDF99_GR_chrX_134546642_134546701_60_-	223.3357164740618	125.92841700830306	64.05537002989018	34.14546301470601
URS0000313FF1_GR_chrX_136879199_136879271_73_-	86.03911891094927	46.666390123898445	148.8745922877075	143.53555291686254
URS0000EFBA11_GR_chrX_139924158_139924217_60_-	14.840481990719788	19.815840432370088	8.685262349749582	8.127839405150517
URS0000D51824_GR_chrX_139924159_139924181_23_-	22.332250827556212	16.780386515117126	5.11568186073741	3.6922100975704915
URS000044FE6A_GR_chrX_147236945_147236967_23_-	3.7097475227087737	5.535340827343235	NA	NA
URS0000EFD8E1_GR_chrX_151958582_151958651_70_-	34.07384425052179	35.73488189023694	7.052663214924694	7.035622458734436
URS0000EFD5A8_GR_chrX_151959638_151959699_62_-	35.71558998782319	129.32924422443503	7.217340783732364	23.095890749641015
URS00001F7A91_GR_chrX_151959639_151959660_22_-	2.1398775585243306	3.231150162679193	NA	NA
hsa_piR_020008_DQ597482	7.419901073078174	10.176563553966021	4.433744248024201	5.592468051420001
hsa_piR_018780_DQ595807	207.1848800732231	338.2470113090451	56.05085219156998	83.48570051227632
URS0000521EE0_GR_chr1_629498_629569_72_-	NA	NA	3.532321294770561	5.165525037614811
URS0000DCB5E1_GR_chr1_629499_629525_27_-	NA	NA	2.936254894251578	4.541796138818275
URS0000DE3548_GR_chr1_629499_629526_28_-	NA	NA	3.046953413753064	4.885202446951857
URS0000DBCB96_GR_chr1_629499_629538_40_-	NA	NA	3.2668566573384537	5.018196091071935
URS0000DC244F_GR_chr1_629499_629548_50_-	NA	NA	3.271781988709272	5.0230195194866445
URS0000DD91BE_GR_chr1_629499_629551_53_-	NA	NA	3.274731474458259	5.0265868030328615
URS0000DC46F0_GR_chr1_629499_629555_57_-	NA	NA	3.314133232880043	5.05142225941593
URS0000A0C3D0_GR_chr1_629499_629558_60_-	NA	NA	3.3413434960962474	5.056352204664257
URS0000DF26DD_GR_chr1_629499_629559_61_-	NA	NA	3.342684545194917	5.0578597370036595
URS0000DF113F_GR_chr1_629499_629560_62_-	NA	NA	3.342684545194917	5.0578597370036595
URS0000DEEFFD_GR_chr1_629499_629561_63_-	NA	NA	3.3531111614558533	5.058388564664682
URS0000DE4DF0_GR_chr1_629499_629563_65_-	NA	NA	3.5095002458607794	5.135460354316278
URS00003BE447_GR_chr1_629499_629566_68_+	NA	NA	3.5135010854680395	5.142259027250783
URS0000A160DA_GR_chr1_629499_629567_69_-	NA	NA	3.519395522873901	5.1452770763387035
URS0000DDDB39_GR_chr1_629499_629568_70_-	NA	NA	3.5278227454410627	5.164015497409673
URS0000529F29_GR_chr1_629499_629569_71_-	NA	NA	3.532321294770561	5.165525037614811
URS00000433C6_GR_chr1_629499_629570_72_-	NA	NA	3.933404462116392	5.452362457383078
URS000077962E_GR_chr1_629500_629570_71_-	NA	NA	3.826595106135503	5.306922236346169
URS00002A6C58_GR_chr1_629500_629571_72_-	NA	NA	3.828950952998832	5.3132498674513
URS0000DD8165_GR_chr1_629501_629568_68_-	NA	NA	3.417383257079635	5.0157528890015195
URS0000832EA8_GR_chr1_630851_630916_66_-	NA	NA	7.916000440663518	5.768572359845389
URS00003AC822_GR_chr1_630974_631062_89_+	NA	NA	82.14687875991802	56.804471073864214
URS0000762794_GR_chr1_630996_631059_64_-	NA	NA	59.77626279007703	52.14770798279857
URS0000025325_GR_chr1_630996_631061_66_-	NA	NA	82.07257450557663	56.76647470768907
URS0000473F8D_GR_chr1_630996_631061_66_+	NA	NA	82.07257450557663	56.76647470768907
URS00002E6CEB_GR_chr1_630997_631061_65_-	NA	NA	82.07257450557663	56.76647470768907
URS000077D9F7_GR_chr1_631012_631061_50_-	NA	NA	99.26366093958099	68.39210548573644
URS000061CC6B_GR_chr1_633456_633533_78_+	NA	NA	4.7104255630386715	2.1591787149659707
URS000075C8DF_GR_chr1_1167104_1167198_95_+	NA	NA	124.02006060374902	66.06601777577147
URS0000EFCEDB_GR_chr1_1167123_1167182_60_+	NA	NA	123.86849991154855	66.02462966756504
URS000014D9C1_GR_chr1_1167160_1167181_22_+	NA	NA	90.96959572670038	50.660182510373254
URS000075A884_GR_chr1_1167863_1167952_90_+	NA	NA	141.05550806958863	46.22177972251618
URS00006E14BC_GR_chr1_1167869_1167945_77_-	NA	NA	140.8236649834087	46.13844102594117
URS000008DA94_GR_chr1_1167916_1167937_22_+	NA	NA	22.904760681850213	11.985545207738133
URS000075B715_GR_chr1_1169005_1169087_83_+	NA	NA	27.84511815094139	8.329222031505894
URS0000EFD64F_GR_chr1_1169019_1169076_58_+	NA	NA	27.13941518080329	8.12869817287579
URS000064F123_GR_chr1_9151680_9151769_90_-	NA	NA	32.764358842411035	41.484877258424774
URS00001646B5_GR_chr1_9151734_9151756_23_-	NA	NA	31.712612844809254	40.33846593018476
URS0000267410_GR_chr1_9151734_9151756_23_+	NA	NA	31.712612844809254	40.33846593018476
URS000030BD69_GR_chr1_9151735_9151756_22_-	NA	NA	23.372594432299653	29.36029853805694
URS0000512834_GR_chr1_9151736_9151756_21_-	NA	NA	4.762402970423499	5.4255253427947
URS00001BBC70_GR_chr1_16520624_16520658_35_-	NA	NA	11.33970173146112	5.168522183407367
URS0000287398_GR_chr1_16535279_16535350_72_-	NA	NA	7.006315213185965	5.699013646988219
URS00004BF687_GR_chr1_16545939_16546009_71_-	NA	NA	136.9795880870035	36.45664888872663
hsa_piR_015026_DQ590548	NA	NA	42.32699669392783	12.584708472983982
hsa_piR_018569_DQ595533	NA	NA	221.78413701398483	55.17040086926865
hsa_piR_001311_DQ571812	NA	NA	136.63042509033372	38.69486456685439
URS000039F481_GR_chr1_16545980_16546006_27_-	NA	NA	85.59329567634748	37.64940196620364
hsa_piR_009295_DQ582567	NA	NA	69.3590185032333	30.871097964011227
hsa_piR_020326_DQ597916	NA	NA	272.2092836754784	76.79393128964745
URS0000009A89_GR_chr1_16545983_16546010_28_-	NA	NA	67.1568515409398	52.06408047611195
URS00006B479B_GR_chr1_16678271_16678341_71_-	NA	NA	6.009664057486325	2.0389853091575736
URS00007131F2_GR_chr1_16727285_16727355_71_+	NA	NA	9.36119235290508	6.40602777600785
URS000075E8FF_GR_chr1_26554542_26554593_52_+	NA	NA	4.330667384658766	2.6240260256689374
URS000075BD0D_GR_chr1_26554574_26554593_20_+	NA	NA	3.874328818909493	2.4294322196594793
URS0000B52E69_GR_chr1_28241032_28241054_23_+	NA	NA	39.648265532981455	32.97762306606885
URS00006E3D71_GR_chr1_28578749_28578822_74_-	NA	NA	127.88326069958892	67.54367083730698
URS000083292E_GR_chr1_30935686_30935776_91_-	NA	NA	3.707426608071256	3.373851212043427
URS0000725D77_GR_chr1_30935689_30935773_85_-	NA	NA	3.697536543555891	3.3673368793407468
URS000050D37A_GR_chr1_30935689_30935776_88_-	NA	NA	3.697536543555891	3.3673368793407468
URS000075AA41_GR_chr1_30968163_30968237_75_-	NA	NA	26.0048363568588	26.55882234175315
hsa_piR_017458_DQ594126	NA	NA	6.446540878747388	8.509274347991553
URS0000086DBC_GR_chr1_30968168_30968195_28_-	NA	NA	7.381229504186397	9.918910916245098
URS0000EFBB0B_GR_chr1_40754370_40754434_65_+	NA	NA	4060.3044010862536	6501.864240982319
URS00001DE669_GR_chr1_40754371_40754392_22_+	NA	NA	586.6385338992308	661.9813016230895
URS00001B2024_GR_chr1_40754371_40754394_24_+	NA	NA	1014.0722642164852	968.7183690661809
URS000075D43C_GR_chr1_40757284_40757372_89_+	NA	NA	69.08517454157527	89.92182657363584
URS0000EFE9B8_GR_chr1_40757299_40757360_62_+	NA	NA	68.5110471294381	89.41896565326863
URS000019907A_GR_chr1_40757300_40757322_23_+	NA	NA	103.7123130051467	139.99228917326613
URS00000980C2_GR_chr1_40757300_40757323_24_+	NA	NA	137.0086200571482	178.49889684886105
URS0000A98AD5_GR_chr1_44778390_44778456_67_+	NA	NA	9.857435871496266	6.241712063522093
URS0000EFC52F_GR_chr1_65058441_65058498_58_-	NA	NA	1149.0318259654728	1537.6227605625393
URS00001230A0_GR_chr1_65058442_65058462_21_-	NA	NA	1441.6572969569593	2063.723522444831
URS000059EAAC_GR_chr1_71067631_71067716_86_-	NA	NA	53.00142024286354	65.09746975237583
URS0000687CA4_GR_chr1_71067631_71067717_87_-	NA	NA	53.00142024286354	65.09746975237583
URS000015CB3A_GR_chr1_71067680_71067702_23_-	NA	NA	50.39497653362515	61.52579306567699
URS000040DCFF_GR_chr1_71067681_71067702_22_-	NA	NA	36.6287179023656	39.989545293631124
URS0000759A7B_GR_chr1_75787072_75787149_78_+	NA	NA	34.143258766303504	14.73225958336429
URS00008295AD_GR_chr1_75787889_75787971_83_+	NA	NA	62.26795205230733	25.832572154865847
URS0000EFD809_GR_chr1_109598900_109598961_62_+	NA	NA	93.93051151821686	112.26620744316278
URS00007410E6_GR_chr1_121009544_121009615_72_-	NA	NA	5.347651234258997	4.045758673136498
URS0000644222_GR_chr1_121016845_121016915_71_-	NA	NA	76.68587494816018	20.55157353971384
URS00002064F6_GR_chr1_121020729_121020801_73_-	NA	NA	47.70155434666393	32.710883746740834
hsa_piR_017724_DQ594465	NA	NA	4.499447384254354	2.369566175654809
hsa_piR_017723_DQ594464	NA	NA	8.166787287766462	4.329459748313803
URS000064FAB6_GR_chr1_143661182_143661253_72_-	NA	NA	23.048603549802188	25.488357413382747
URS0000738D83_GR_chr1_143666988_143667059_72_-	NA	NA	3.9473151253856043	3.2839277347001508
URS00006365BC_GR_chr1_143691474_143691545_72_+	NA	NA	12.674623176297954	12.34793288736993
URS0000636A63_GR_chr1_143792724_143792795_72_-	NA	NA	17.090875168570317	12.403523874702744
URS000059D2BF_GR_chr1_144567515_144567588_74_-	NA	NA	7.0309854218458945	4.118748430152478
URS000047A6CE_GR_chr1_145157152_145157238_87_+	NA	NA	5.522575893347688	3.258931357138843
URS000030D775_GR_chr1_145157154_145157238_85_+	NA	NA	5.512126151723745	3.2392823627876783
URS00001A86BB_GR_chr1_145157157_145157229_73_+	NA	NA	5.50416373601587	3.2381818391536665
hsa_piR_017716_DQ594453	NA	NA	134.60841135470318	39.78088648278039
URS000011CFE8_GR_chr1_146035692_146035726_35_+	NA	NA	414.5398523629027	120.04275676650641
URS0000635088_GR_chr1_146035692_146035760_69_+	NA	NA	364.8485713393055	109.40168359008116
URS000012F7C1_GR_chr1_146035693_146035720_28_+	NA	NA	17.452755411435856	11.144939383230579
URS000070779B_GR_chr1_148020474_148020544_71_+	NA	NA	31.892313252826142	9.243621100599036
URS000071ACA6_GR_chr1_148328812_148328883_72_+	NA	NA	4.728818264019798	4.281127832556948
URS0000CBDC77_GR_chr1_151439069_151439089_21_+	NA	NA	91.45022880741547	48.71324849177144
URS0000EFE930_GR_chr1_155195195_155195258_64_+	NA	NA	85.24048841317708	32.167842260821764
URS000075C54E_GR_chr1_156420341_156420429_89_-	NA	NA	168.88046121234783	69.95723345804454
URS0000572190_GR_chr1_156420354_156420415_62_+	NA	NA	168.80405715129777	69.92971225564682
URS0000634891_GR_chr1_156420354_156420415_62_-	NA	NA	168.80405715129777	69.92971225564682
URS00004208C5_GR_chr1_156420392_156420414_23_-	NA	NA	546.2166145295122	228.6876536476086
URS000007E37F_GR_chr1_159141611_159141684_74_-	NA	NA	18.663341165752684	2.0015991452298016
URS000068668E_GR_chr1_161440171_161440242_72_-	NA	NA	6.4136204713917815	8.408378075275381
URS00005EA0AD_GR_chr1_161440826_161440896_71_-	NA	NA	32.12172303640422	24.310056531126232
URS000063FB43_GR_chr1_161443304_161443374_71_+	NA	NA	1292.2622426026253	317.9529439608272
URS00005AFD62_GR_chr1_161523846_161523917_72_-	NA	NA	41.933112116949346	13.034800191848877
URS000013B42D_GR_chr1_161523847_161523917_71_-	NA	NA	301.66321482980834	82.06608371400719
hsa_piR_018570_DQ595536	NA	NA	128.3761400625137	34.992672873678856
URS0000303544_GR_chr1_161523884_161523914_31_-	NA	NA	127.89834195191824	34.07416133622586
URS00001A10BC_GR_chr1_161523885_161523913_29_-	NA	NA	112.15507779992768	28.25055641585213
URS000016F8FA_GR_chr1_161523885_161523914_30_-	NA	NA	113.42377671894388	28.994497721287843
hsa_piR_001312_DQ571813	NA	NA	115.0637739798373	29.787235103963603
hsa_piR_000765_DQ570956	NA	NA	254.1729174656913	71.82954491246305
URS00000C18F2_GR_chr1_167714725_167714796_72_+	NA	NA	53.477382175912396	24.517184350004612
URS0000416117_GR_chr1_167715488_167715559_72_-	NA	NA	114.22312580261448	51.49934981571136
URS0000CA1E16_GR_chr1_171713465_171713482_18_-	NA	NA	381.9054436709183	310.7614851789326
URS000075DDE6_GR_chr1_172138808_172138888_81_+	NA	NA	6.665702660347229	7.544046476062714
URS0000EFE862_GR_chr1_172138856_172138878_23_-	NA	NA	4.687160040878863	4.678827113390746
URS00004DAA89_GR_chr1_172138857_172138878_22_-	NA	NA	4.586589941346424	4.54755651598175
URS000075BFA6_GR_chr1_172144554_172144574_21_-	NA	NA	184.565940560618	151.79793229629564
URS0000D503D4_GR_chr1_172144591_172144614_24_-	NA	NA	266.15076630028346	297.7682991776986
URS0000554A4F_GR_chr1_172144592_172144614_23_-	NA	NA	264.38881727118513	295.19303326054296
URS00004795FC_GR_chr1_172144593_172144614_22_-	NA	NA	89.43268417394928	107.33399602637553
URS000074D784_GR_chr1_172188399_172188467_69_-	NA	NA	8.3191179360199	6.471551302695285
URS00000692DE_GR_chr1_173864144_173864224_81_-	NA	NA	30.019039778484082	14.585758357229276
URS000072E51D_GR_chr1_173864827_173864908_82_-	NA	NA	4.607999378701269	2.6251644780218295
URS0000832FA3_GR_chr1_173864829_173864906_78_-	NA	NA	4.606108097873342	2.6251644780218295
URS000067D064_GR_chr1_173865348_173865432_85_-	NA	NA	16.17463917307262	4.186379137182159
URS0000369E74_GR_chr1_173865633_173865686_54_-	NA	NA	51.56017013491339	10.484728674550189
URS00002BE588_GR_chr1_173865966_173866027_62_-	NA	NA	95.48270916080239	19.545030555259398
URS00004C8BCF_GR_chr1_173865968_173866028_61_-	NA	NA	144.14787241578347	29.741853930587514
URS00005CE4DD_GR_chr1_173867671_173867750_80_-	NA	NA	34.30090979172498	16.991189523929584
URS0000D53CED_GR_chr1_175968440_175968459_20_-	NA	NA	9.837594119894689	6.816092918474498
URS0000574E81_GR_chr1_198858924_198858947_24_-	NA	NA	134.5559867262292	52.000674212423235
URS0000605E00_GR_chr1_198858925_198858947_23_-	NA	NA	129.62294534786437	49.76939744126031
URS000032234E_GR_chr1_198858927_198858947_21_-	NA	NA	48.038950698061754	16.670591011882866
URS000015D0C8_GR_chr1_198859063_198859138_76_-	NA	NA	340.08380891088655	193.62608534805804
URS000053BCD6_GR_chr1_198859070_198859090_21_-	NA	NA	22.14996345284861	11.001737981787985
URS0000248F3E_GR_chr1_198859107_198859130_24_-	NA	NA	563.2311856192911	327.2167277962272
URS00003DA300_GR_chr1_198859108_198859130_23_-	NA	NA	560.0008057029811	324.3220202623523
URS0000034CE9_GR_chr1_201469314_201469331_18_-	NA	NA	6.278612285008034	6.341594805257614
URS00002222F7_GR_chr1_204506527_204506598_72_+	NA	NA	63.546017283382085	32.40309257207613
URS000022DD4A_GR_chr1_204506527_204506599_73_+	NA	NA	65.50476164292698	34.190230041331205
URS0000497496_GR_chr1_207801903_207801924_22_-	NA	NA	5.099691032796242	3.4715432180871306
URS00001E96DA_GR_chr1_207802443_207802523_81_-	NA	NA	40.161880936744645	25.91661567881555
URS00003266AE_GR_chr1_207802448_207802519_72_-	NA	NA	40.13933717458129	25.901345546343524
URS0000EFEFA1_GR_chr1_207802450_207802512_63_-	NA	NA	33.00703357244471	20.601320547392177
URS0000294573_GR_chr1_207802452_207802472_21_-	NA	NA	20.886584442666422	13.719928319685232
URS000041847A_GR_chr1_207802453_207802472_20_-	NA	NA	9.033499502947558	7.576299165967238
URS000005E170_GR_chr1_207802490_207802513_24_-	NA	NA	6.90323018976662	5.1580012562777595
URS0000758206_GR_chr1_207802491_207802513_23_-	NA	NA	6.661844888673082	4.982469711012123
URS0000446722_GR_chr1_209432166_209432187_22_+	NA	NA	909.3402287851453	1713.87417447563
URS00002D5B50_GR_chr1_220118157_220118241_85_-	NA	NA	14.058771588674496	13.847003296163017
URS00006ECF1D_GR_chr1_220118157_220118241_85_+	NA	NA	14.058771588674496	13.847003296163017
URS0000EFD8E7_GR_chr1_220118169_220118227_59_-	NA	NA	14.058771588674496	13.847003296163017
URS000029C2DC_GR_chr1_220118206_220118227_22_-	NA	NA	25.039149759989126	24.76992325010615
URS000075B7FD_GR_chr1_220200538_220200619_82_-	NA	NA	16.83922096324421	14.352772156809062
URS00001AEF2D_GR_chr1_220200550_220200571_22_-	NA	NA	5.680370926975538	5.069170484153535
URS0000023412_GR_chr1_222465005_222465077_73_+	NA	NA	5.967874493397993	5.673507415900501
hsa_piR_019825_DQ597218	NA	NA	40.587331609307675	29.964519960096485
URS00004F5239_GR_chr1_248874248_248874318_71_+	NA	NA	55.13611428662719	17.691193289741495
URS000064D54F_GR_chr10_5853711_5853783_73_-	NA	NA	13.457292205022236	6.084250296586622
URS00006BADF6_GR_chr10_17845107_17845193_87_+	NA	NA	1.847056349111042	5.190706012400867
URS000075CA1B_GR_chr10_63372957_63373048_92_-	NA	NA	2.12718030099979	5.094234353274346
URS000002103A_GR_chr10_63373012_63373033_22_-	NA	NA	1.8752676664379946	4.486091375041002
